"mountain_no","mountain_name","review_classification","active_review_required","top_summit_candidate_id","top_grounding_assisted_score","second_summit_candidate_id","score_gap_to_second","grounding_reference_status","has_usable_coordinate","coordinate_conflict","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","grounding_name_match_status","grounding_municipality_match_status","stage21_review_status","stage21_top_candidate_id","stage21_stage23_agree","candidate_count","candidate_count_within_50m","candidate_count_within_250m","review_reason_codes","notes"
"1","関ヶ森","review_required_no_grounding","true","summit-candidate:a0c35720552a78c8","0.57","summit-candidate:c284068144ec2cfd","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:a0c35720552a78c8","true","20","0","0","no_usable_coordinate",""
"2","観音山","review_required_no_grounding","true","summit-candidate:cb62a56e70cedbce","0.57","summit-candidate:0022a746b396d4c7","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:cb62a56e70cedbce","true","25","0","0","no_usable_coordinate",""
"4","岩伽羅山","review_required_no_grounding","true","summit-candidate:e7ae682a07af2e10","0.57","summit-candidate:d03c84134ca0989d","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:e7ae682a07af2e10","true","13","0","0","no_usable_coordinate",""
"5","衣掛山","review_required_no_grounding","true","summit-candidate:d03c84134ca0989d","0.45","summit-candidate:e7ae682a07af2e10","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:d03c84134ca0989d","true","16","0","0","no_usable_coordinate",""
"6","吉山(吉山城址)","review_required_no_grounding","true","summit-candidate:d03c84134ca0989d","0.51","summit-candidate:e7ae682a07af2e10","0.06","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:d03c84134ca0989d","true","32","0","0","no_usable_coordinate",""
"7","尾ノ峰","review_required_no_grounding","true","summit-candidate:36e3ac8003e8b5d0","0.63","summit-candidate:d6b806525709cc22","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:36e3ac8003e8b5d0","true","22","0","0","no_usable_coordinate",""
"8","新城山","review_required_no_grounding","true","summit-candidate:ac7a1ebef52ea30c","0.63","summit-candidate:36e3ac8003e8b5d0","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:ac7a1ebef52ea30c","true","18","0","0","no_usable_coordinate",""
"9","腰折山","review_required_no_grounding","true","summit-candidate:d6b806525709cc22","0.63","summit-candidate:36e3ac8003e8b5d0","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:d6b806525709cc22","true","24","0","0","no_usable_coordinate",""
"10","恵良山","review_required_no_grounding","true","summit-candidate:40260be41579ab8f","0.63","summit-candidate:36e3ac8003e8b5d0","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:40260be41579ab8f","true","28","0","0","no_usable_coordinate",""
"11","皿ヶ森","review_required_no_grounding","true","summit-candidate:59c561a08189d6b9","0.63","summit-candidate:7c532ef1be71a4d1","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:59c561a08189d6b9","true","21","0","0","no_usable_coordinate",""
"12","経座ヶ森","review_required_no_grounding","true","summit-candidate:59c561a08189d6b9","0.45","summit-candidate:7c532ef1be71a4d1","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:59c561a08189d6b9","true","14","0","0","no_usable_coordinate",""
"13","谷上山","review_required_no_grounding","true","summit-candidate:0eff3d1ea2b48d73","0.63","summit-candidate:2c817617699a0a45","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0eff3d1ea2b48d73","true","22","0","0","no_usable_coordinate",""
"14","権現山","review_required_no_grounding","true","summit-candidate:2c817617699a0a45","0.63","summit-candidate:0eff3d1ea2b48d73","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:0eff3d1ea2b48d73","false","36","0","0","no_usable_coordinate",""
"15","白滝山","review_required_no_grounding","true","summit-candidate:ea5f711625df386b","0.63","summit-candidate:2c817617699a0a45","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:ea5f711625df386b","true","19","0","0","no_usable_coordinate",""
"16","障子山","review_required_no_grounding","true","summit-candidate:a0ef25e9a532b62e","0.56","summit-candidate:0eff3d1ea2b48d73","0.11000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:a0ef25e9a532b62e","true","19","0","0","no_usable_coordinate",""
"17","伽藍山","review_required_no_grounding","true","summit-candidate:da46e12c02d47edf","0.63","summit-candidate:40d5b4863907057a","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:da46e12c02d47edf","true","29","0","0","no_usable_coordinate",""
"18","塩ヶ森","review_required_no_grounding","true","summit-candidate:0c210f0edfbda06f","0.63","summit-candidate:24dc6cf37ce4e715","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0c210f0edfbda06f","true","18","0","0","no_usable_coordinate",""
"19","番駄ヶ森","review_required_no_grounding","true","summit-candidate:a637fbc518f58ac5","0.63","summit-candidate:24dc6cf37ce4e715","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:a637fbc518f58ac5","true","26","0","0","no_usable_coordinate",""
"20","ケタ山","review_required_no_grounding","true","summit-candidate:24dc6cf37ce4e715","0.57","summit-candidate:d4dc6f2bbe1f994f","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:24dc6cf37ce4e715","true","19","0","0","no_usable_coordinate",""
"21","大磨山","review_required_no_grounding","true","summit-candidate:24dc6cf37ce4e715","0.63","summit-candidate:d4dc6f2bbe1f994f","0","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:24dc6cf37ce4e715","true","24","0","0","no_usable_coordinate",""
"22","鍵山（象ヶ森）","review_required_no_grounding","true","summit-candidate:c2491268ea5645b7","0.63","summit-candidate:0c210f0edfbda06f","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:c2491268ea5645b7","true","19","0","0","no_usable_coordinate",""
"23","天神山","review_required_no_grounding","true","summit-candidate:543b4550a3ef3e87","0.63","summit-candidate:5aff666aa93b3a17","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:543b4550a3ef3e87","true","23","0","0","no_usable_coordinate",""
"24","御幸寺山","review_required_no_grounding","true","summit-candidate:e4808690532bb46c","0.63","summit-candidate:543b4550a3ef3e87","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:e4808690532bb46c","true","18","0","0","no_usable_coordinate",""
"25","愛宕山","review_required_no_grounding","true","summit-candidate:d9391b001d4bc442","0.63","summit-candidate:22b4a5a5c856bf4d","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:d9391b001d4bc442","true","26","0","0","no_usable_coordinate",""
"26","常光寺山","review_required_no_grounding","true","summit-candidate:d9391b001d4bc442","0.63","summit-candidate:22b4a5a5c856bf4d","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:d9391b001d4bc442","true","26","0","0","no_usable_coordinate",""
"27","杉立山","review_required_no_grounding","true","summit-candidate:17c3649ad9b147ce","0.21","summit-candidate:4a22801b12460992","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:17c3649ad9b147ce","true","16","0","0","no_usable_coordinate",""
"28","岩柄山","review_required_no_grounding","true","summit-candidate:7d7066baad9d7077","0.28","summit-candidate:cb62a56e70cedbce","0.060000000000000026","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:7d7066baad9d7077","true","16","0","0","no_usable_coordinate",""
"29","高山","review_required_no_grounding","true","summit-candidate:8ff6361109e5ed5c","0.45","summit-candidate:98457196a66e294d","0","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:8ff6361109e5ed5c","true","19","0","0","no_usable_coordinate",""
"30","勝岡山","review_required_no_grounding","true","summit-candidate:43911aa413390192","0.28","summit-candidate:7749b785ef007c1a","0.060000000000000026","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:43911aa413390192","true","18","0","0","no_usable_coordinate",""
"31","西山","review_required_no_grounding","true","summit-candidate:bdfa250c89c1ca90","0.63","summit-candidate:23c112538ef91e0d","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:bdfa250c89c1ca90","true","27","0","0","no_usable_coordinate",""
"32","岩子山","review_required_no_grounding","true","summit-candidate:23c112538ef91e0d","0.57","summit-candidate:bdfa250c89c1ca90","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:23c112538ef91e0d","true","23","0","0","no_usable_coordinate",""
"33","経ヶ森","review_required_no_grounding","true","summit-candidate:23c112538ef91e0d","0.63","summit-candidate:bdfa250c89c1ca90","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:23c112538ef91e0d","true","21","0","0","no_usable_coordinate",""
"34","護摩ヶ森","review_required_no_grounding","true","summit-candidate:bdfa250c89c1ca90","0.63","summit-candidate:23c112538ef91e0d","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:bdfa250c89c1ca90","true","21","0","0","no_usable_coordinate",""
"35","御岳山","review_required_no_grounding","true","summit-candidate:54cf4155ab259d9d","0.63","summit-candidate:80fb4ff56016a4dd","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:54cf4155ab259d9d","true","22","0","0","no_usable_coordinate",""
"36","石槌山","review_required_no_grounding","true","summit-candidate:0cc40babcd0ce6bf","0.21","summit-candidate:1432f597b5dca157","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:54cf4155ab259d9d","false","25","0","0","no_usable_coordinate",""
"37","日王山","review_required_no_grounding","true","summit-candidate:2011a6c909945d6f","0.28","summit-candidate:22b4a5a5c856bf4d","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:2011a6c909945d6f","true","25","0","0","no_usable_coordinate",""
"38","重茂山","review_required_no_grounding","true","summit-candidate:468c5bbccd8aba53","0.28","summit-candidate:bcc05b721653749f","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:fbd725fc8006e2c8","false","26","0","0","no_usable_coordinate",""
"39","花木山","review_required_no_grounding","true","summit-candidate:fbd725fc8006e2c8","0.63","summit-candidate:02d59cd1260af017","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:fbd725fc8006e2c8","true","14","0","0","no_usable_coordinate",""
"40","ヌタノサコ","review_required_no_grounding","true","summit-candidate:7d7066baad9d7077","0.63","summit-candidate:0ec3be2fa2295b82","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:7d7066baad9d7077","true","18","0","0","no_usable_coordinate",""
"41","城山","review_required_no_grounding","true","summit-candidate:c1f175d0616be696","0.63","summit-candidate:f028aab45221cee6","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:c1f175d0616be696","true","43","0","0","no_usable_coordinate",""
"42","水梨山","review_required_no_grounding","true","summit-candidate:0a765b89058b256b","0.63","summit-candidate:07834c521328cc1d","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:0a765b89058b256b","true","14","0","0","no_usable_coordinate",""
"43","向山","review_required_no_grounding","true","summit-candidate:07834c521328cc1d","0.57","summit-candidate:cf1e11202c4f4280","0","no_grounding_response","false","false","","grounding_unavailable","","","","high","summit-candidate:07834c521328cc1d","true","14","0","0","no_usable_coordinate",""
"44","稔山","review_required_no_grounding","true","summit-candidate:622b899de76208ef","0.63","summit-candidate:d1269170b687c5bc","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:622b899de76208ef","true","21","0","0","no_usable_coordinate",""
"45","菊ヶ森","review_required_no_grounding","true","summit-candidate:ab8cf0f07d2a219d","0.63","summit-candidate:2a670286f545beb2","0.25","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:ab8cf0f07d2a219d","true","20","0","0","no_usable_coordinate",""
"46","道後山","review_required_no_grounding","true","summit-candidate:7c680b0eed0187fa","0.63","summit-candidate:82d3009a6c1b2511","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:7c680b0eed0187fa","true","25","0","0","no_usable_coordinate",""
"47","倉谷山","review_required_no_grounding","true","summit-candidate:aba609f471e97e4a","0.57","summit-candidate:feca346909b97b92","0","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:aba609f471e97e4a","true","30","0","0","no_usable_coordinate",""
"48","芝ヶ峠","review_required_no_grounding","true","summit-candidate:079ae30d76fb11c2","0.63","summit-candidate:b9e78d4a587ceaa0","0","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:079ae30d76fb11c2","true","30","0","0","no_usable_coordinate",""
"51","中坂山","review_required_no_grounding","true","summit-candidate:452c10a1db199870","0.57","summit-candidate:c2c9094225d1da63","0","no_usable_coordinate","false","false","","grounding_unavailable","","","","medium","summit-candidate:452c10a1db199870","true","24","0","0","no_usable_coordinate",""
"56","潮見山","review_required_no_grounding","true","summit-candidate:45439217573adfc4","0.63","summit-candidate:5aff666aa93b3a17","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:45439217573adfc4","true","29","0","0","no_usable_coordinate",""
"57","十門山(十門城址)","review_required_no_grounding","true","summit-candidate:a94564816fd4afff","0.63","summit-candidate:555fd1e3be8780dd","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","medium","summit-candidate:a94564816fd4afff","true","12","0","0","no_usable_coordinate",""
