summit_candidate_id,source_gpx_path,source_track_id,source_trackpoint_index,valid_elevation_index,lat,lon,ele,time,smoothed_ele,prominence,detection_method,detection_parameters,candidate_status,needs_review,notes
summit-candidate:282882317c3aab0b,yamap_2024-02-17_05_38.gpx,,323,323,33.1093173,132.663091,1106.79,2024-02-16T23:54:27Z,1106.1213333333333,746.3785555555555,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f5c22dac4bd015ae,yamap_2024-02-17_05_38.gpx,,524,524,33.1325116,132.6372183,1098.249041559603,2024-02-17T02:04:07Z,1095.6415003759198,402.6174445294421,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:19baf3ce30f8991a,yamap_2024-02-17_05_38.gpx,,635,635,33.1234747,132.6207282,1021.9555481598042,2024-02-17T03:27:08Z,1018.7121027115447,88.05674638838775,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:56cffb103cbe3aac,yamap_2024-02-17_05_38.gpx,,673,673,33.1177367,132.6239642,863.4266666666667,2024-02-17T04:08:19Z,857.6866666666667,54.12819720280538,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ba56c1ac8ac55c5f,yamap_2024-02-24_07_06.gpx,,106,106,33.2026814,132.6251485,1062.8166666666666,2024-02-23T22:44:36Z,1061.808,31.526000000000295,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:90c3723735d95c0d,yamap_2024-02-24_07_06.gpx,,164,164,33.2086892,132.6346403,1224.2266666666667,2024-02-23T23:28:16Z,1220.968,244.9713333333334,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:62351b8782d6f597,yamap_2024-02-24_07_06.gpx,,213,213,33.213477,132.6419476,1191.8999999999999,2024-02-23T23:53:46Z,1190.754666666667,51.13000000000011,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:3853fbbba7330ec4,yamap_2024-02-24_07_06.gpx,,298,298,33.2137233,132.6584283,1010,2024-02-24T00:51:47Z,1009.1846666666667,52.1099999999999,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f7e5fd7b11eb7bd4,yamap_2024-02-24_07_06.gpx,,587,587,33.2001402,132.60837,1084.0533333333333,2024-02-24T03:40:17Z,1082.664,62.26177777777764,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ac8e3853fbbf0c6f,yamap_2024-03-03_06_23.gpx,,114,114,33.0072084,132.5866268,651.8438770113412,2024-03-02T22:34:24Z,649.3519229879415,312.1676328298518,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a53cc9868b7f2f70,yamap_2024-03-03_08_44.gpx,,25,25,33.0342378,132.5322872,780.6233333333334,2024-03-02T23:57:26Z,779.476,62.1204444444445,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:97e45d6eab227d56,yamap_2024-03-03_10_00.gpx,,154,154,33.1131437,132.6235455,845.57,2024-03-03T02:54:39Z,840.0013333333334,542.9235555555556,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:93a4d66ef3ee559d,yamap_2024-03-03_13_33.gpx,,69,69,33.1178859,132.5317791,343.7659610142553,2024-03-03T05:57:30Z,340.09794834126006,325.3038967229135,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:2ab43729f5e80cbe,yamap_2024-03-10_07_12.gpx,,43,43,33.9003229,132.8034521,376.3033333333333,2024-03-09T22:49:39Z,369.7993333333333,78.40336385031367,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:3a491eecbf684185,yamap_2024-03-10_07_12.gpx,,116,116,33.8995828,132.7922499,332.31718344424,2024-03-09T23:15:53Z,332.99403997734737,40.83635060550205,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:cf29543e6beaa1ec,yamap_2024-03-10_07_12.gpx,,178,178,33.8974685,132.7904961,365.7180112898549,2024-03-10T00:22:58Z,364.2446206790604,43.44940729854562,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:3e9348428f22a320,yamap_2024-03-10_07_12.gpx,,222,222,33.892102,132.788188,385.21553569431927,2024-03-10T00:48:07Z,384.9373712920937,96.53470462542703,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:d19542a61a416537,yamap_2024-03-10_07_12.gpx,,317,317,33.8844211,132.786858,249.26694835004648,2024-03-10T01:27:15Z,247.61728883381974,30.349070633727877,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:0022a746b396d4c7,yamap_2024-03-10_07_12.gpx,,351,351,33.8836999,132.7830348,264.2867991594412,2024-03-10T02:18:54Z,256.54696989335054,65.38369615036959,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:13b7a4bb8154974a,yamap_2024-03-10_07_12.gpx,,545,545,33.8682654,132.7980997,336.02549564153543,2024-03-10T03:41:07Z,336.0843849889674,230.45486932889503,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:b49681fa67b2b53e,yamap_2024-03-16_09_21.gpx,,267,267,33.5634523,132.4596426,477.8922286451063,2024-03-16T02:25:31Z,477.0675638346937,457.7209617421382,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:e75e04c2fbe61c2f,yamap_2024-03-16_09_21.gpx,,404,404,33.5806252,132.4593069,391.45205218380346,2024-03-16T03:33:11Z,391.99937648553566,135.9617677060553,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:3c28b6ebd5a97155,yamap_2024-03-16_13_58.gpx,,109,109,33.5944697,132.4784739,472.13310176947385,2024-03-16T05:38:53Z,471.5195015213961,224.86150381867165,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:12c27f259b66de80,yamap_2024-03-30_07_11.gpx,,191,191,33.1850023,132.6371878,1201.04,2024-03-30T00:33:52Z,1200.1426666666669,854.3143333333335,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9186201ca03b041d,yamap_2024-03-30_07_11.gpx,,270,270,33.1727703,132.6401559,1160.4399999999998,2024-03-30T01:31:36Z,1158.024,39.42133333333322,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:0a89128346167f6e,yamap_2024-04-07_06_45.gpx,,152,152,33.62142,133.0520358,1158.3666666666668,2024-04-06T23:36:18Z,1155.106,33.93933333333325,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:67df63dc99cf8614,yamap_2024-04-07_06_45.gpx,,196,196,33.6216493,133.061506,1190.45,2024-04-06T23:55:28Z,1189.2493333333334,36.50000000000023,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ec2a95521eaac250,yamap_2024-04-07_06_45.gpx,,239,239,33.6192163,133.0702571,1252.7733333333333,2024-04-07T00:17:52Z,1251.74,77.2166666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:e4172c5503fdcc89,yamap_2024-04-07_06_45.gpx,,328,328,33.6086175,133.0786503,1338.5933333333335,2024-04-07T01:22:01Z,1336.4460000000001,103.31466666666688,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:aa8ff99fc3bd426d,yamap_2024-04-07_06_45.gpx,,387,387,33.601894,133.0710189,1347.9433333333334,2024-04-07T02:18:28Z,1344.9926666666665,53.52933333333317,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:09c1602c02ce7f78,yamap_2024-04-07_06_45.gpx,,422,422,33.5997914,133.06404,1357.4633333333334,2024-04-07T02:53:14Z,1352.5533333333335,686.0611111111112,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:e010f98d2b23f547,yamap_2024-04-20_05_43.gpx,,116,116,33.6973447,133.0732035,1212.5233333333333,2024-04-19T21:59:07Z,1211.8746666666666,45.61333333333323,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:83056c3652757f25,yamap_2024-04-20_05_43.gpx,,179,179,33.7064228,133.0786753,1281.8966666666665,2024-04-19T22:56:41Z,1280.7693333333332,110.13666666666654,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:3f404ba3e31c8b54,yamap_2024-04-20_05_43.gpx,,303,303,33.7258222,133.0801009,1478.8966666666668,2024-04-20T00:59:24Z,1476.1200000000001,33.52666666666664,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:76cc7bb75549e7a1,yamap_2024-04-20_05_43.gpx,,369,369,33.7367329,133.0832761,1709.1566666666668,2024-04-20T03:12:28Z,1706.8326666666667,914.6115555555556,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c210f415fc55501f,yamap_2024-04-27_08_04.gpx,,141,141,33.6590168,132.8578473,1220.0333333333335,2024-04-27T00:58:38Z,1217.4106666666669,549.7173333333336,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:95a8fa74fd4af7b0,yamap_2024-04-28_07_11.gpx,,98,98,33.5763649,132.9111904,1376.7700000000002,2024-04-27T23:20:43Z,1375.1493333333333,303.3048888888891,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:606168b97944fce5,yamap_2024-04-28_10_37.gpx,,110,110,33.5926584,132.8486131,900.0566666666667,2024-04-28T03:10:40Z,898.184,336.20955555555554,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:498b9618ca98fa34,yamap_2024-04-28_10_37.gpx,,265,265,33.6118803,132.8524765,854.2033333333333,2024-04-28T05:00:31Z,849.7359999999999,124.50266666666653,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:22e40e9eb117a033,yamap_2024-05-03_08_45.gpx,,198,198,33.7513188,133.1115977,1519.8633333333335,2024-05-03T02:40:25Z,1516.934,818.2146666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:8917a066a1c03aeb,yamap_2024-05-11_07_45.gpx,,110,110,33.7198736,133.1390614,1431.0566666666666,2024-05-11T00:06:41Z,1429.3173333333334,30.142666666666628,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:5ec5a611be375a53,yamap_2024-05-11_07_45.gpx,,188,188,33.7195139,133.1457476,1567.1366666666665,2024-05-11T01:33:24Z,1564.7133333333331,572.2586666666664,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:cd739a0fffbb0a8d,yamap_2024-05-11_13_46.gpx,,12,12,33.7465829,133.1513298,1542.9666666666665,2024-05-11T05:25:47Z,1537.9406666666666,99.33733333333316,local_maxima_with_prominence,"window=5,radius=8,min_prominence=30,merge=100",unresolved,false,
summit-candidate:ea919bf883e31a7b,yamap_2024-05-15_11_16.gpx,,30,30,34.0063802,132.8186843,289.7633333333333,2024-05-15T02:31:58Z,284.8353333333333,95.1692222222222,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:94e96018c0a5450d,yamap_2024-05-19_08_47.gpx,,153,153,34.2837172,133.0100334,392.00666666666666,2024-05-19T04:42:21Z,389.3246666666667,63.57800000000009,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:26848eb9192f4a1a,yamap_2024-06-01_07_14.gpx,,168,168,33.7159431,133.1399924,1600.17,2024-06-01T00:22:06Z,1598.9133333333334,606.7206666666668,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:1b665bc67a34756a,yamap_2024-06-01_07_14.gpx,,257,257,33.7033183,133.1423731,1579.6733333333332,2024-06-01T02:31:03Z,1574.5566666666666,134.05533333333324,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:6ff5d266707ae664,yamap_2024-06-01_07_14.gpx,,398,398,33.7195218,133.1387616,1431.7833333333335,2024-06-01T05:40:09Z,1430.158,31.01133333333314,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:40e090ce41a89b55,yamap_2024-06-08_08_42.gpx,,172,172,33.8493229,133.2701244,1690.4033333333334,2024-06-08T01:47:02Z,1686.8020000000001,719.639777777778,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:dd7a40896ae9f6d4,yamap_2024-06-08_08_42.gpx,,209,209,33.8551537,133.2686747,1666.7,2024-06-08T02:44:18Z,1663.4019999999996,47.66199999999958,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:bdf43111ae9de6ae,yamap_2024-06-14_06_46.gpx,,120,120,34.28362,133.0099608,391.75,2024-06-14T00:33:45Z,389.66133333333335,286.935,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:dc647fe1827a43e3,yamap_2024-06-15_08_50.gpx,,228,228,33.8146381,133.3259827,1691.0633333333335,2024-06-15T03:11:16Z,1690.7953333333335,528.2697777777778,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:167756a8b787a168,yamap_2024-06-16_07_27.gpx,,73,73,34.2035605,132.9686491,429.98333333333335,2024-06-15T23:22:16Z,427.82733333333334,334.0517777777778,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:df6b60d513f5518e,yamap_2024-07-06_10_01.gpx,,39,39,33.7802626,133.1879064,1661.57,2024-07-06T01:35:26Z,1656.4946666666667,44.64133333333348,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f2538b7f88e2dd06,yamap_2024-07-06_10_01.gpx,,127,127,33.7945738,133.1929016,1892.493333333333,2024-07-06T03:24:21Z,1889.3673333333331,217.05288888888867,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f1ee81f4d467a28e,yamap_2024-07-08_11_33.gpx,,32,32,33.9194619,132.7676241,191.34803656971437,2024-07-08T02:52:59Z,189.40537083487018,146.56540411637306,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c9156b7eea77a1b0,yamap_2024-07-28_15_53.gpx,,84,84,33.6581301,132.974538,769.7933333333334,2024-07-28T07:59:39Z,770.642,316.4586666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:96e5be71880efe52,yamap_2024-08-03_20_36.gpx,,22,22,33.9454763,132.8500201,978.8978042618015,2024-08-03T11:54:56Z,977.8028075286493,36.57428589551523,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9aa0e8d9e593d79d,yamap_2024-09-14_07_46.gpx,,119,119,33.7910786,133.2533442,1628.8633333333335,2024-09-14T00:23:13Z,1628.9733333333334,37.597333333333154,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:6f70c7d3c27fe164,yamap_2024-09-14_07_46.gpx,,152,152,33.7882403,133.2475791,1746.743333333333,2024-09-14T01:02:18Z,1740.98,626.872222222222,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:756a1162bc669c0b,yamap_2024-09-14_07_46.gpx,,375,375,33.7844425,133.269845,1452.5600000000002,2024-09-14T02:38:33Z,1450.5086666666666,47.71866666666665,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:fec0bb942061619b,yamap_2024-09-23_07_35.gpx,,132,132,33.5755696,133.0461981,1539.5333333333335,2024-09-23T00:26:46Z,1537.4113333333335,698.5691111111113,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a0c5556d9432a199,yamap_2024-09-23_07_35.gpx,,296,296,33.5919794,133.0545216,1432.5666666666666,2024-09-23T02:02:22Z,1431.2393333333332,67.78933333333316,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:bd875ddf4679d1f7,yamap_2024-09-23_07_35.gpx,,343,343,33.5852426,133.0497345,1415.6933333333334,2024-09-23T02:31:43Z,1416.304,30.555333333333238,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:eb3b108c5d508377,yamap_2024-09-23_07_35.gpx,,416,416,33.5756361,133.0483249,1459.6666666666667,2024-09-23T02:55:39Z,1459.6206666666667,96.19599999999991,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:057580d1c60049b6,yamap_2024-10-05_06_40.gpx,,163,163,33.8596586,133.3188738,1425.3166666666668,2024-10-05T00:05:39Z,1423.6286666666667,681.566,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:0dea5d073885dc9d,yamap_2024-10-05_06_40.gpx,,309,309,33.8793776,133.3116827,831.0900000000001,2024-10-05T02:16:12Z,829.488,46.411333333333346,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:8078eb6cc96c519a,yamap_2024-10-14_04_48.gpx,,95,95,33.895514,133.6139166,1096.6433333333332,2024-10-13T22:45:27Z,1096.6593333333333,138.08199999999988,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:0886436b79473a6c,yamap_2024-10-14_04_48.gpx,,200,200,33.8803402,133.6037486,1340.51,2024-10-14T01:04:11Z,1338.2066666666665,972.5505555555553,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a1b1b7885eeab893,yamap_2024-10-14_04_48.gpx,,327,327,33.8717366,133.6269198,1220.8566666666666,2024-10-14T02:23:58Z,1220.808,72.654,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:851dc9683d2d7442,yamap_2024-10-14_04_48.gpx,,393,393,33.8802331,133.6356728,1024.2766666666666,2024-10-14T03:37:46Z,1022.9906666666666,43.927999999999884,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:a53ed6259e132097,yamap_2024-10-14_04_48.gpx,,436,436,33.8837598,133.6434747,1017.4166666666666,2024-10-14T04:14:29Z,1016.5326666666667,42.78733333333321,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:fecfbf815fc6d5a7,yamap_2024-10-14_04_48.gpx,,543,543,33.9019921,133.6396523,846.3000000000001,2024-10-14T05:13:07Z,844.284,75.3993333333334,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:e2c08955f9275289,yamap_2024-10-20_06_42.gpx,,153,153,33.88745,133.4510092,1291.8700000000001,2024-10-20T00:09:43Z,1288.9366666666667,819.6466666666668,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f54f44da226a4a15,yamap_2024-10-20_11_05.gpx,,35,35,33.8625158,133.4945751,1134.8500000000001,2024-10-20T02:34:37Z,1131.7813333333334,132.40577777777787,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:edac81b361bdc70c,yamap_2024-12-01_06_40.gpx,,287,287,34.0123819,133.6793921,591.7966666666667,2024-12-01T00:28:02Z,592.1446666666667,185.723,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c8607e1f03bb5db1,yamap_2024-12-01_06_40.gpx,,416,416,34.0272665,133.6616846,585.22,2024-12-01T01:32:45Z,580.9153333333334,85.36733333333342,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9cc74b44e1289236,yamap_2024-12-01_06_40.gpx,,505,505,34.0275511,133.6441984,589.3233333333334,2024-12-01T02:23:32Z,584.8226666666667,160.6026666666666,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:32c1cf967ab82dbe,yamap_2024-12-01_06_40.gpx,,670,670,34.0356467,133.6297572,503.24333333333334,2024-12-01T04:20:32Z,500.88533333333334,67.19533333333328,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f12898f5821b63b8,yamap_2024-12-08_06_59.gpx,,174,174,33.6910161,132.6669514,530.1166666666667,2024-12-08T00:20:36Z,528.374,55.20066666666668,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:23316af255d30882,yamap_2024-12-08_06_59.gpx,,210,210,33.692167,132.6731896,627.2966666666666,2024-12-08T01:15:18Z,624.4386666666667,125.77066666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:0bd3d051cdb972fd,yamap_2024-12-08_06_59.gpx,,347,347,33.6988091,132.6831717,632.3133333333334,2024-12-08T02:56:56Z,631.4066666666668,626.9220000000001,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:6b0155a434d72d79,yamap_2024-12-15_07_21.gpx,,100,100,33.9890249,132.8891658,532.4466666666667,2024-12-14T23:02:53Z,529.9246666666667,174.44400000000002,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c195c34fb7e38d7a,yamap_2024-12-15_07_21.gpx,,239,239,33.9955014,132.8701408,418.54333333333335,2024-12-14T23:59:12Z,415.896,59.07000000000005,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:d8270fc572efc0b2,yamap_2024-12-15_07_21.gpx,,361,361,33.99782,132.8482925,279.05333333333334,2024-12-15T01:33:32Z,273.95066666666673,64.94266666666675,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:f0a03b36c279ddd3,yamap_2024-12-15_07_21.gpx,,478,478,33.9985859,132.8339632,352.79,2024-12-15T02:51:34Z,349.1633333333333,209.55133333333328,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:bcc05b721653749f,yamap_2024-12-15_07_21.gpx,,566,566,34.0073425,132.8450021,290.3833333333333,2024-12-15T03:55:38Z,288.55266666666665,137.9933333333333,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:4973965873779cdc,yamap_2024-12-22_06_34.gpx,,80,80,33.778716,132.7722765,251.46333333333337,2024-12-21T22:11:40Z,251.12000000000003,42.78133333333335,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:cfd366be872f9534,yamap_2024-12-22_06_34.gpx,,264,264,33.7579255,132.7571571,401.8633333333333,2024-12-21T23:52:18Z,400.05999999999995,342.1039999999999,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:4416099ca0f9da08,yamap_2024-12-22_10_25.gpx,,39,39,33.7478819,132.7506238,260.1933333333333,2024-12-22T01:47:36Z,258.13933333333335,89.25066666666669,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:c58c0ba7145621b9,yamap_2025-01-03_07_19.gpx,,330,330,33.6056753,132.5543754,984.3464928489406,2025-01-03T01:49:37Z,982.5745361239308,965.0239474498255,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:38105da918da8262,yamap_2025-01-03_07_19.gpx,,411,411,33.6137407,132.5447284,733.0708946789382,2025-01-03T03:00:38Z,730.9351020008371,31.2598972316066,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:9306f5a7fe249a15,yamap_2025-01-03_07_19.gpx,,465,465,33.6157929,132.5364783,646.4861527563789,2025-01-03T03:29:20Z,645.5101840312111,30.482713848449293,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:0048d4d3a7981b80,yamap_2025-01-03_07_19.gpx,,608,608,33.6062894,132.5155614,697.5172644320495,2025-01-03T04:46:26Z,692.3609656017352,195.37612427739384,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:4db5b3ffd85092bf,yamap_2025-01-03_07_19.gpx,,649,649,33.5995314,132.5168274,626.9591280717788,2025-01-03T05:29:44Z,623.3996579880206,60.68897897385341,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:12f30719aca26806,yamap_2025-01-11_08_43.gpx,,124,124,33.7584434,132.8469734,397.0566666666667,2025-01-11T00:49:42Z,396.6313333333333,36.46999999999997,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:7749b785ef007c1a,yamap_2025-01-11_08_43.gpx,,197,197,33.7568663,132.8499505,430.1766666666667,2025-01-11T01:44:20Z,426.6326666666667,305.0687777777778,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:2b833dfb6f3f84c1,yamap_2025-01-11_11_51.gpx,,42,42,33.7282794,132.8388236,371.26,2025-01-11T03:43:39Z,364.6926666666667,165.2626666666667,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:2c1cbc474e49f1ec,yamap_2025-01-24_13_34.gpx,,75,75,33.372906,132.5153141,387.82666666666665,2025-01-24T05:09:23Z,386.658,31.670000000000073,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:7a59a4750a70552c,yamap_2025-01-24_13_34.gpx,,113,113,33.3754372,132.5110871,400.06,2025-01-24T05:30:19Z,398.6913333333334,35.07333333333332,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:d71483d289d0c575,yamap_2025-01-24_13_34.gpx,,192,192,33.384401,132.5180668,583.88,2025-01-24T06:17:15Z,583.4766666666667,368.41999999999996,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
summit-candidate:37c3a34c16599379,yamap_2025-01-26_07_09.gpx,,293,293,33.5358155,132.4487801,791.270282533162,2025-01-26T01:09:00Z,788.3278262067251,780.0716648983155,local_maxima_with_prominence,"window=5,radius=10,min_prominence=30,merge=100",unresolved,false,
