mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
58,ヨソ山,summit-candidate:7c532ef1be71a4d1,yamap_2022-01-29_08_35.gpx,皿ヶ森・経座ヶ森・ヨソ山,924.7866666666665,928,3.21,0.63,2,3,0.18,false,true,medium,low,high,check_close_alternatives,adjacent_but_deep_inside,西条市,,adjacent_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,small_score_gap,"mountain=ヨソ山(#58); candidate=summit-candidate:7c532ef1be71a4d1; track=""皿ヶ森・経座ヶ森・ヨソ山""; score=0.68; name_tier=strong; ele_diff=3.21m; loc=mismatch_warning; act_conf=high"
58,ヨソ山,summit-candidate:59c561a08189d6b9,yamap_2022-01-29_08_35.gpx,皿ヶ森・経座ヶ森・ヨソ山,630.2399999999999,928,297.76,0.45,3,3,0,false,true,low,low,high,resolve_conflict,adjacent_but_deep_inside,西条市,,adjacent_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,shared_candidate,"mountain=ヨソ山(#58); candidate=summit-candidate:59c561a08189d6b9; track=""皿ヶ森・経座ヶ森・ヨソ山""; score=0.5; name_tier=strong; ele_diff=297.76m; loc=mismatch_warning; act_conf=high"
59,忽那山,summit-candidate:daa8d4127fc92552,yamap_2022-04-06_09_25.gpx,忽那山,42.296666666666674,45,2.7,0.85,1,1,0.35,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=忽那山(#59); candidate=summit-candidate:daa8d4127fc92552; track=""忽那山""; score=0.75; name_tier=strong; ele_diff=2.7m; loc=strong_overlap; act_conf=high"
59,忽那山,summit-candidate:5f001ac124f82ef6,yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,41.080000000000005,45,3.92,0.5,2,7,0,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|timezone_sensitive_activity_link,top_candidate_for_multiple_mountains,shared_candidate,"mountain=忽那山(#59); candidate=summit-candidate:5f001ac124f82ef6; track=""西港山・大丸山・港山""; score=0.4; name_tier=none; ele_diff=3.92m; loc=strong_overlap; act_conf=high"
59,忽那山,summit-candidate:bf2b3499e08da2df,yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,47.879999999999995,45,2.88,0.5,3,7,0.06,false,false,low,medium,low,low_priority,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|timezone_sensitive_activity_link,top_3_with_evidence,low_priority_alternative,"mountain=忽那山(#59); candidate=summit-candidate:bf2b3499e08da2df; track=""西港山・大丸山・港山""; score=0.4; name_tier=none; ele_diff=2.88m; loc=strong_overlap; act_conf=high"
60,鬼ヶ城山,summit-candidate:7ceb76663c2bb81b,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1155.4333072605007,1151,4.43,0.85,1,1,0.06,true,true,medium,medium,high,resolve_conflict,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains|priority_reduced_strong_match_mutual_top1,shared_candidate,"mountain=鬼ヶ城山(#60); candidate=summit-candidate:7ceb76663c2bb81b; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=4.43m; loc=strong_overlap; act_conf=high"
60,鬼ヶ城山,summit-candidate:27c1036d4aa2230e,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1167.5519282683324,1151,16.55,0.79,2,2,0,false,true,medium,medium,low,low_priority,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=鬼ヶ城山(#60); candidate=summit-candidate:27c1036d4aa2230e; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.69; name_tier=strong; ele_diff=16.55m; loc=strong_overlap; act_conf=high"
60,鬼ヶ城山,summit-candidate:91ebf1d99654d5b2,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1162.2731411431716,1151,11.27,0.79,3,3,0.12,false,true,medium,medium,low,low_priority,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=鬼ヶ城山(#60); candidate=summit-candidate:91ebf1d99654d5b2; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.69; name_tier=strong; ele_diff=11.27m; loc=strong_overlap; act_conf=high"
61,三本杭,summit-candidate:babbcdf7bbd23463,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1222.4936499541386,1226,3.51,0.85,1,1,0.18,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=三本杭(#61); candidate=summit-candidate:babbcdf7bbd23463; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=3.51m; loc=strong_overlap; act_conf=high"
61,三本杭,summit-candidate:27c1036d4aa2230e,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1167.5519282683324,1226,58.45,0.67,2,4,0,false,false,medium,medium,low,low_priority,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=三本杭(#61); candidate=summit-candidate:27c1036d4aa2230e; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.57; name_tier=strong; ele_diff=58.45m; loc=strong_overlap; act_conf=high"
61,三本杭,summit-candidate:40068653b28bad40,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1090.3964691990484,1226,135.6,0.67,3,3,0,false,true,medium,medium,low,low_priority,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=三本杭(#61); candidate=summit-candidate:40068653b28bad40; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.57; name_tier=strong; ele_diff=135.6m; loc=strong_overlap; act_conf=high"
62,八面山,summit-candidate:27c1036d4aa2230e,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1167.5519282683324,1166,1.55,0.85,1,1,0,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=八面山(#62); candidate=summit-candidate:27c1036d4aa2230e; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=1.55m; loc=strong_overlap; act_conf=high"
62,八面山,summit-candidate:91ebf1d99654d5b2,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1162.2731411431716,1166,3.73,0.85,2,1,0.06,false,true,medium,medium,high,check_close_alternatives,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,small_score_gap,"mountain=八面山(#62); candidate=summit-candidate:91ebf1d99654d5b2; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=3.73m; loc=strong_overlap; act_conf=high"
62,八面山,summit-candidate:7ceb76663c2bb81b,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1155.4333072605007,1166,10.57,0.79,3,3,0.12,false,true,medium,high,high,resolve_conflict,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=八面山(#62); candidate=summit-candidate:7ceb76663c2bb81b; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.69; name_tier=strong; ele_diff=10.57m; loc=strong_overlap; act_conf=high"
63,大久保山,summit-candidate:7ceb76663c2bb81b,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1155.4333072605007,1155,0.43,0.85,1,2,0,false,true,medium,high,high,resolve_conflict,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=大久保山(#63); candidate=summit-candidate:7ceb76663c2bb81b; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=0.43m; loc=strong_overlap; act_conf=high"
63,大久保山,summit-candidate:91ebf1d99654d5b2,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1162.2731411431716,1155,7.27,0.85,2,2,0.06,false,true,medium,medium,high,check_close_alternatives,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,small_score_gap,"mountain=大久保山(#63); candidate=summit-candidate:91ebf1d99654d5b2; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=7.27m; loc=strong_overlap; act_conf=high"
63,大久保山,summit-candidate:27c1036d4aa2230e,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,1167.5519282683324,1155,12.55,0.79,3,3,0.12,false,true,medium,medium,low,low_priority,location_strong_match,宇和島市,,same_municipality,宇和島市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=大久保山(#63); candidate=summit-candidate:27c1036d4aa2230e; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.69; name_tier=strong; ele_diff=12.55m; loc=strong_overlap; act_conf=high"
64,大月山,summit-candidate:9a68e7a3a97831ff,yamap_2022-04-09_14_44.gpx,大月山・高縄山,950.6066666666666,953,2.39,0.85,1,1,0.06,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=大月山(#64); candidate=summit-candidate:9a68e7a3a97831ff; track=""大月山・高縄山""; score=0.75; name_tier=strong; ele_diff=2.39m; loc=strong_overlap; act_conf=high"
64,大月山,summit-candidate:6ba0d3c6b0fb6b96,yamap_2022-04-09_14_44.gpx,大月山・高縄山,981.3100000000001,953,28.31,0.79,2,1,0.35,false,true,medium,medium,low,low_priority,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=大月山(#64); candidate=summit-candidate:6ba0d3c6b0fb6b96; track=""大月山・高縄山""; score=0.69; name_tier=strong; ele_diff=28.31m; loc=strong_overlap; act_conf=high"
64,大月山,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,953,25.69,0.44,3,6,0.03,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=大月山(#64); candidate=summit-candidate:0ff024bf702c13bb; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.34; name_tier=none; ele_diff=25.69m; loc=strong_overlap; act_conf=high"
65,引地山,summit-candidate:7a1f0e8b5f9e5cc2,yamap_2022-04-15_11_52.gpx,皿ヶ嶺・引地山,1277.043085490437,1027,250.04,0.55,1,2,0.05,false,true,low,high,high,resolve_conflict,boundary_plausible,松山市,,adjacent_municipality,久万高原町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=引地山(#65); candidate=summit-candidate:7a1f0e8b5f9e5cc2; track=""皿ヶ嶺・引地山""; score=0.5; name_tier=strong; ele_diff=250.04m; loc=mismatch_warning; act_conf=high"
65,引地山,summit-candidate:b06e13a9483478e5,yamap_2022-04-15_11_52.gpx,皿ヶ嶺・引地山,1139.9767402874822,1027,112.98,0.5,2,1,0.17,false,true,low,medium,low,low_priority,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,top_3_with_evidence,low_priority_alternative,"mountain=引地山(#65); candidate=summit-candidate:b06e13a9483478e5; track=""皿ヶ嶺・引地山""; score=0.5; name_tier=strong; ele_diff=112.98m; loc=mismatch_warning; act_conf=high"
65,引地山,summit-candidate:851dc9683d2d7442,yamap_2024-10-14_04_48.gpx,三ッ足山・カガマシ山・橡尾山・笹ヶ峰,1024.2766666666666,1027,2.72,0.33,3,9,0,false,false,low,medium,low,low_priority,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,top_3_with_evidence,low_priority_alternative,"mountain=引地山(#65); candidate=summit-candidate:851dc9683d2d7442; track=""三ッ足山・カガマシ山・橡尾山・笹ヶ峰""; score=0.33; name_tier=none; ele_diff=2.72m; loc=mismatch_warning; act_conf=high"
66,東三方ヶ森,summit-candidate:d06b9d5365beffaa,yamap_2022-04-16_07_39.gpx,東三方ヶ森,1229.5033333333333,1233,3.5,0.75,1,1,0.08,true,true,medium,high,medium,accept_candidate_after_map_check,location_uncertain_keep,東温市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,"mountain=東三方ヶ森(#66); candidate=summit-candidate:d06b9d5365beffaa; track=""東三方ヶ森""; score=0.75; name_tier=strong; ele_diff=3.5m; loc=strong_overlap; act_conf=high"
66,東三方ヶ森,summit-candidate:8e8035372e25eb9d,yamap_2022-04-16_07_39.gpx,東三方ヶ森,628.7666666666668,1233,604.23,0.67,2,1,0.04,false,true,medium,medium,low,low_priority,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=東三方ヶ森(#66); candidate=summit-candidate:8e8035372e25eb9d; track=""東三方ヶ森""; score=0.57; name_tier=strong; ele_diff=604.23m; loc=strong_overlap; act_conf=high"
66,東三方ヶ森,summit-candidate:77bb5774f7fa012e,yamap_2022-04-16_07_39.gpx,東三方ヶ森,1199.216666666667,1233,33.78,0.63,3,1,0.08,false,true,medium,medium,low,low_priority,location_uncertain_keep,東温市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=東三方ヶ森(#66); candidate=summit-candidate:77bb5774f7fa012e; track=""東三方ヶ森""; score=0.63; name_tier=strong; ele_diff=33.78m; loc=strong_overlap; act_conf=high"
67,甲が森,summit-candidate:50d68ea03af3c4ff,yamap_2022-04-22_11_13.gpx,甲が森,456.7219376700282,451,5.72,0.85,1,1,0.18,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=甲が森(#67); candidate=summit-candidate:50d68ea03af3c4ff; track=""甲が森""; score=0.75; name_tier=strong; ele_diff=5.72m; loc=strong_overlap; act_conf=high"
67,甲が森,summit-candidate:6198ad7009d86ec2,yamap_2022-04-22_14_13.gpx,雨包山,1117.4867674520622,451,666.49,0.67,2,2,0,false,true,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=甲が森(#67); candidate=summit-candidate:6198ad7009d86ec2; track=""雨包山""; score=0.57; name_tier=strong; ele_diff=666.49m; loc=strong_overlap; act_conf=high"
67,甲が森,summit-candidate:da65a16f23740e83,yamap_2022-04-22_12_22.gpx,三滝山,646.7704243218062,451,195.77,0.67,3,2,0,false,true,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=甲が森(#67); candidate=summit-candidate:da65a16f23740e83; track=""三滝山""; score=0.57; name_tier=strong; ele_diff=195.77m; loc=strong_overlap; act_conf=high"
68,三滝山,summit-candidate:da65a16f23740e83,yamap_2022-04-22_12_22.gpx,三滝山,646.7704243218062,642,4.77,0.85,1,1,0.18,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=三滝山(#68); candidate=summit-candidate:da65a16f23740e83; track=""三滝山""; score=0.75; name_tier=strong; ele_diff=4.77m; loc=strong_overlap; act_conf=high"
68,三滝山,summit-candidate:50d68ea03af3c4ff,yamap_2022-04-22_11_13.gpx,甲が森,456.7219376700282,642,185.28,0.67,2,2,0,false,true,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=三滝山(#68); candidate=summit-candidate:50d68ea03af3c4ff; track=""甲が森""; score=0.57; name_tier=strong; ele_diff=185.28m; loc=strong_overlap; act_conf=high"
68,三滝山,summit-candidate:6198ad7009d86ec2,yamap_2022-04-22_14_13.gpx,雨包山,1117.4867674520622,642,475.49,0.67,3,3,0,false,true,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=三滝山(#68); candidate=summit-candidate:6198ad7009d86ec2; track=""雨包山""; score=0.57; name_tier=strong; ele_diff=475.49m; loc=strong_overlap; act_conf=high"
69,雨包山,summit-candidate:6198ad7009d86ec2,yamap_2022-04-22_14_13.gpx,雨包山,1117.4867674520622,1111,6.49,0.85,1,1,0.18,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=雨包山(#69); candidate=summit-candidate:6198ad7009d86ec2; track=""雨包山""; score=0.75; name_tier=strong; ele_diff=6.49m; loc=strong_overlap; act_conf=high"
69,雨包山,summit-candidate:50d68ea03af3c4ff,yamap_2022-04-22_11_13.gpx,甲が森,456.7219376700282,1111,654.28,0.67,2,3,0,false,true,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=雨包山(#69); candidate=summit-candidate:50d68ea03af3c4ff; track=""甲が森""; score=0.57; name_tier=strong; ele_diff=654.28m; loc=strong_overlap; act_conf=high"
69,雨包山,summit-candidate:da65a16f23740e83,yamap_2022-04-22_12_22.gpx,三滝山,646.7704243218062,1111,464.23,0.67,3,3,0,false,true,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=雨包山(#69); candidate=summit-candidate:da65a16f23740e83; track=""三滝山""; score=0.57; name_tier=strong; ele_diff=464.23m; loc=strong_overlap; act_conf=high"
70,源氏ヶ駄場（薊野峰）,summit-candidate:e85b9bd32eb5e6f1,yamap_2022-04-22_16_48.gpx,源氏ヶ駄場（薊野峰）,1415.7321709473536,1403,12.73,0.79,1,1,0.12,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous|timezone_sensitive_activity_link,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=源氏ヶ駄場（薊野峰）(#70); candidate=summit-candidate:e85b9bd32eb5e6f1; track=""源氏ヶ駄場（薊野峰）""; score=0.69; name_tier=strong; ele_diff=12.73m; loc=strong_overlap; act_conf=high"
70,源氏ヶ駄場（薊野峰）,summit-candidate:50d68ea03af3c4ff,yamap_2022-04-22_11_13.gpx,甲が森,456.7219376700282,1403,946.28,0.67,2,4,0,false,false,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=源氏ヶ駄場（薊野峰）(#70); candidate=summit-candidate:50d68ea03af3c4ff; track=""甲が森""; score=0.57; name_tier=strong; ele_diff=946.28m; loc=strong_overlap; act_conf=high"
70,源氏ヶ駄場（薊野峰）,summit-candidate:6198ad7009d86ec2,yamap_2022-04-22_14_13.gpx,雨包山,1117.4867674520622,1403,285.51,0.67,3,4,0,false,false,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=源氏ヶ駄場（薊野峰）(#70); candidate=summit-candidate:6198ad7009d86ec2; track=""雨包山""; score=0.57; name_tier=strong; ele_diff=285.51m; loc=strong_overlap; act_conf=high"
71,碁石ヶ森,summit-candidate:ee9d736a090185dd,yamap_2022-04-22_17_29.gpx,碁石ヶ森,1188.1187548490348,1183,5.12,0.85,1,1,0.18,true,true,medium,medium,high,resolve_conflict,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous|timezone_sensitive_activity_link,top_1_but_ambiguous|top_candidate_for_multiple_mountains|priority_reduced_strong_match_mutual_top1,shared_candidate,"mountain=碁石ヶ森(#71); candidate=summit-candidate:ee9d736a090185dd; track=""碁石ヶ森""; score=0.75; name_tier=strong; ele_diff=5.12m; loc=strong_overlap; act_conf=high"
71,碁石ヶ森,summit-candidate:50d68ea03af3c4ff,yamap_2022-04-22_11_13.gpx,甲が森,456.7219376700282,1183,726.28,0.67,2,5,0,false,false,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=碁石ヶ森(#71); candidate=summit-candidate:50d68ea03af3c4ff; track=""甲が森""; score=0.57; name_tier=strong; ele_diff=726.28m; loc=strong_overlap; act_conf=high"
71,碁石ヶ森,summit-candidate:6198ad7009d86ec2,yamap_2022-04-22_14_13.gpx,雨包山,1117.4867674520622,1183,65.51,0.67,3,5,0,false,false,medium,medium,low,low_priority,location_strong_match,西予市,,same_municipality,西予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=碁石ヶ森(#71); candidate=summit-candidate:6198ad7009d86ec2; track=""雨包山""; score=0.57; name_tier=strong; ele_diff=65.51m; loc=strong_overlap; act_conf=high"
72,伊之子山,summit-candidate:15c71a530dcecd2e,yamap_2022-04-25_11_35.gpx,伊之子山・左谷ノ森,943.7166666666667,872,71.72,0.58,1,2,0.1,false,true,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,not_mutual_top1,"mountain=伊之子山(#72); candidate=summit-candidate:15c71a530dcecd2e; track=""伊之子山・左谷ノ森""; score=0.48; name_tier=strong; ele_diff=71.72m; loc=strong_overlap; act_conf=low"
72,伊之子山,summit-candidate:e793f83b8a4fd86f,yamap_2022-04-25_11_35.gpx,伊之子山・左谷ノ森,927.37,872,55.37,0.48,2,2,0.14,false,true,low,medium,low,low_priority,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=伊之子山(#72); candidate=summit-candidate:e793f83b8a4fd86f; track=""伊之子山・左谷ノ森""; score=0.48; name_tier=strong; ele_diff=55.37m; loc=strong_overlap; act_conf=low"
