mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
160,黒岳,summit-candidate:09547fd48f24d064,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,1672.3333333333333,1636,36.33,0.73,2,3,0.04,false,true,medium,high,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=黒岳(#160); candidate=summit-candidate:09547fd48f24d064; track=""権現山・黒岳・エビラ山・二ッ岳""; score=0.63; name_tier=strong; ele_diff=36.33m; loc=strong_overlap; act_conf=high"
160,黒岳,summit-candidate:473a62086144ac33,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,1619.846666666667,1636,16.15,0.44,5,10,0,false,false,low,high,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=黒岳(#160); candidate=summit-candidate:473a62086144ac33; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.34; name_tier=none; ele_diff=16.15m; loc=strong_overlap; act_conf=high"
160,黒岳,summit-candidate:109bc31ba8b3aa15,yamap_2025-09-21_08_53.gpx,前社ヶ森・剣山・黒川山,1627.0833333333333,1636,8.92,0.28,12,4,0.01,false,false,low,low,high,resolve_conflict,adjacent_but_deep_inside,新居浜市,,adjacent_municipality,西条市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,shared_candidate,"mountain=黒岳(#160); candidate=summit-candidate:109bc31ba8b3aa15; track=""前社ヶ森・剣山・黒川山""; score=0.33; name_tier=none; ele_diff=8.92m; loc=mismatch_warning; act_conf=high"
161,エビラ山,summit-candidate:09547fd48f24d064,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,1672.3333333333333,1673,0.67,0.85,1,1,0.1,true,true,medium,medium,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains|priority_reduced_strong_match_mutual_top1,shared_candidate,"mountain=エビラ山(#161); candidate=summit-candidate:09547fd48f24d064; track=""権現山・黒岳・エビラ山・二ッ岳""; score=0.75; name_tier=strong; ele_diff=0.67m; loc=strong_overlap; act_conf=high"
161,エビラ山,summit-candidate:2b7cce23b57844a5,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,1699.1266666666668,1673,26.13,0.34,6,9,0.01,false,false,low,high,high,resolve_conflict,location_uncertain_keep,新居浜市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=エビラ山(#161); candidate=summit-candidate:2b7cce23b57844a5; track=""東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山""; score=0.34; name_tier=none; ele_diff=26.13m; loc=strong_overlap; act_conf=high"
161,エビラ山,summit-candidate:40e090ce41a89b55,yamap_2024-06-08_08_42.gpx,沓掛山・黒森山,1690.4033333333334,1673,17.4,0.27,10,11,0,false,false,none,high,high,resolve_conflict,location_uncertain_keep,新居浜市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,top_candidate_for_multiple_mountains,shared_candidate,"mountain=エビラ山(#161); candidate=summit-candidate:40e090ce41a89b55; track=""沓掛山・黒森山""; score=0.27; name_tier=none; ele_diff=17.4m; loc=mismatch_warning; act_conf=high"
162,二ッ岳,summit-candidate:09547fd48f24d064,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,1672.3333333333333,1647,25.33,0.79,1,2,0.1,false,true,medium,high,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=二ッ岳(#162); candidate=summit-candidate:09547fd48f24d064; track=""権現山・黒岳・エビラ山・二ッ岳""; score=0.69; name_tier=strong; ele_diff=25.33m; loc=strong_overlap; act_conf=high"
162,二ッ岳,summit-candidate:473a62086144ac33,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,1619.846666666667,1647,27.15,0.44,6,11,0,false,false,low,high,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=二ッ岳(#162); candidate=summit-candidate:473a62086144ac33; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.34; name_tier=none; ele_diff=27.15m; loc=strong_overlap; act_conf=high"
162,二ッ岳,summit-candidate:109bc31ba8b3aa15,yamap_2025-09-21_08_53.gpx,前社ヶ森・剣山・黒川山,1627.0833333333333,1647,19.92,0.22,15,8,,false,false,none,low,high,resolve_conflict,adjacent_but_deep_inside,新居浜市,,adjacent_municipality,西条市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,shared_candidate,"mountain=二ッ岳(#162); candidate=summit-candidate:109bc31ba8b3aa15; track=""前社ヶ森・剣山・黒川山""; score=0.27; name_tier=none; ele_diff=19.92m; loc=mismatch_warning; act_conf=high"
163,鹿島山,summit-candidate:45f49d8fd831427c,yamap_2023-01-06_11_33.gpx,岩子山・垣生山・津田山・弁天山,110.77666666666669,114,3.22,0.5,3,9,0,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鹿島山(#163); candidate=summit-candidate:45f49d8fd831427c; track=""岩子山・垣生山・津田山・弁天山""; score=0.4; name_tier=none; ele_diff=3.22m; loc=strong_overlap; act_conf=high"
163,鹿島山,summit-candidate:aadeb26cf0359691,yamap_2022-10-14_12_05.gpx,高戸山,112.67333333333333,114,1.33,0.5,8,6,0,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鹿島山(#163); candidate=summit-candidate:aadeb26cf0359691; track=""高戸山""; score=0.4; name_tier=none; ele_diff=1.33m; loc=strong_overlap; act_conf=high"
163,鹿島山,summit-candidate:d9391b001d4bc442,yamap_2022-02-16_11_57.gpx,愛宕山・常光寺山,120.82333333333334,114,6.82,0.5,12,4,0.06,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鹿島山(#163); candidate=summit-candidate:d9391b001d4bc442; track=""愛宕山・常光寺山""; score=0.4; name_tier=none; ele_diff=6.82m; loc=strong_overlap; act_conf=high"
163,鹿島山,summit-candidate:2011a6c909945d6f,yamap_2026-04-12_11_03.gpx,権現山,102.87,114,11.13,0.44,14,13,0,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鹿島山(#163); candidate=summit-candidate:2011a6c909945d6f; track=""権現山""; score=0.34; name_tier=none; ele_diff=11.13m; loc=strong_overlap; act_conf=high"
163,鹿島山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,114,14.08,0.44,16,15,0,false,false,low,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鹿島山(#163); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.34; name_tier=none; ele_diff=14.08m; loc=strong_overlap; act_conf=high"
163,鹿島山,summit-candidate:71f4bbfe52f75585,yamap_2022-12-25_12_44.gpx,唐子山,108.91779584922217,114,5.08,0.38,19,14,0.06,false,false,low,deprioritized,high,check_location_warning,boundary_plausible,松山市,,adjacent_municipality,今治市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,deprioritized_no_support,boundary_plausible,"mountain=鹿島山(#163); candidate=summit-candidate:71f4bbfe52f75585; track=""唐子山""; score=0.33; name_tier=none; ele_diff=5.08m; loc=mismatch_warning; act_conf=high"
163,鹿島山,summit-candidate:101c1b0635c0bec0,yamap_2022-12-25_10_09.gpx,高山,131.66666666666666,114,17.67,0.32,20,29,0.05,false,false,none,high,high,resolve_conflict,boundary_plausible,松山市,,adjacent_municipality,今治市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鹿島山(#163); candidate=summit-candidate:101c1b0635c0bec0; track=""高山""; score=0.27; name_tier=none; ele_diff=17.67m; loc=mismatch_warning; act_conf=high"
163,鹿島山,summit-candidate:1ed32ce6414c2781,yamap_2022-12-25_13_36.gpx,医王山,98.37666666666667,114,15.62,0.27,21,26,0,false,false,none,high,high,resolve_conflict,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鹿島山(#163); candidate=summit-candidate:1ed32ce6414c2781; track=""医王山""; score=0.27; name_tier=none; ele_diff=15.62m; loc=mismatch_warning; act_conf=high"
163,鹿島山,summit-candidate:50aa5073a99759cf,yamap_2022-06-18_14_26.gpx,立石山,133.6903994266386,114,19.69,0.27,23,24,0,false,false,none,high,high,resolve_conflict,location_uncertain_keep,松山市,,non_adjacent_municipality,上島町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鹿島山(#163); candidate=summit-candidate:50aa5073a99759cf; track=""立石山""; score=0.27; name_tier=none; ele_diff=19.69m; loc=mismatch_warning; act_conf=high"
164,出石山,summit-candidate:5f31b84e049f61fa,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,798.325694253476,812,13.67,0.44,2,14,0,false,false,low,high,high,resolve_conflict,location_strong_match,大洲市,,same_municipality,大洲市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=出石山(#164); candidate=summit-candidate:5f31b84e049f61fa; track=""高森山・町木山・寒台山・鎧掛山""; score=0.34; name_tier=none; ele_diff=13.67m; loc=strong_overlap; act_conf=high"
164,出石山,summit-candidate:f55ffb534aa2ae4c,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,825.9826876717713,812,13.98,0.44,3,9,0.1,false,false,low,high,high,resolve_conflict,location_strong_match,大洲市,,same_municipality,大洲市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=出石山(#164); candidate=summit-candidate:f55ffb534aa2ae4c; track=""高森山・町木山・寒台山・鎧掛山""; score=0.34; name_tier=none; ele_diff=13.98m; loc=strong_overlap; act_conf=high"
164,出石山,summit-candidate:090f7fa4be89ec5e,yamap_2025-01-26_07_09.gpx,天が森・浄心山・銅が鳴,782.4408357907463,812,29.56,0.22,7,6,0,false,false,none,low,high,resolve_conflict,adjacent_but_deep_inside,大洲市,,adjacent_municipality,八幡浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,shared_candidate,"mountain=出石山(#164); candidate=summit-candidate:090f7fa4be89ec5e; track=""天が森・浄心山・銅が鳴""; score=0.27; name_tier=none; ele_diff=29.56m; loc=mismatch_warning; act_conf=high"
164,出石山,summit-candidate:9669b668bebfc145,yamap_2023-04-18_10_53.gpx,黒滝山・木久ヶ森,811.0092135228584,812,0.99,0.13,9,12,0,false,false,low,deprioritized,high,resolve_conflict,municipality_incompatible_strong,大洲市,,non_adjacent_municipality,西条市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,incompatible_municipality,shared_candidate,"mountain=出石山(#164); candidate=summit-candidate:9669b668bebfc145; track=""黒滝山・木久ヶ森""; score=0.33; name_tier=none; ele_diff=0.99m; loc=mismatch_warning; act_conf=high"
164,出石山,summit-candidate:b997b8fd6709731d,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,806.4699999999999,812,5.53,0.13,10,10,0.06,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,大洲市,,non_adjacent_municipality,愛南町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,municipality_incompatible_strong,"mountain=出石山(#164); candidate=summit-candidate:b997b8fd6709731d; track=""瀬戸黒森・三森・羽子山・観音森""; score=0.33; name_tier=none; ele_diff=5.53m; loc=mismatch_warning; act_conf=high"
165,綱繰山,summit-candidate:53d0e375c60814f6,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1457.99,1466,8.01,0.85,1,1,0.12,true,true,medium,medium,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains|priority_reduced_strong_match_mutual_top1,shared_candidate,"mountain=綱繰山(#165); candidate=summit-candidate:53d0e375c60814f6; track=""銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平""; score=0.75; name_tier=strong; ele_diff=8.01m; loc=strong_overlap; act_conf=high"
165,綱繰山,summit-candidate:006436491de34784,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1729.61,1466,263.61,0.67,3,3,0,false,true,medium,high,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=綱繰山(#165); candidate=summit-candidate:006436491de34784; track=""銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平""; score=0.57; name_tier=strong; ele_diff=263.61m; loc=strong_overlap; act_conf=high"
166,獅子舞の鼻,summit-candidate:53d0e375c60814f6,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1457.99,1482,24.01,0.79,1,2,0.12,false,true,medium,high,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=獅子舞の鼻(#166); candidate=summit-candidate:53d0e375c60814f6; track=""銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平""; score=0.69; name_tier=strong; ele_diff=24.01m; loc=strong_overlap; act_conf=high"
166,獅子舞の鼻,summit-candidate:006436491de34784,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1729.61,1482,247.61,0.67,2,4,0,false,false,medium,high,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=獅子舞の鼻(#166); candidate=summit-candidate:006436491de34784; track=""銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平""; score=0.57; name_tier=strong; ele_diff=247.61m; loc=strong_overlap; act_conf=high"
166,獅子舞の鼻,summit-candidate:3f404ba3e31c8b54,yamap_2024-04-20_05_43.gpx,気多山・八辻ノ峰・五代ヶ森,1478.8966666666668,1482,3.1,0.13,13,10,,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,新居浜市,,non_adjacent_municipality,久万高原町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,municipality_incompatible_strong,"mountain=獅子舞の鼻(#166); candidate=summit-candidate:3f404ba3e31c8b54; track=""気多山・八辻ノ峰・五代ヶ森""; score=0.33; name_tier=none; ele_diff=3.1m; loc=mismatch_warning; act_conf=high"
167,冠山,summit-candidate:006436491de34784,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1729.61,1731,1.39,0.85,1,1,0.18,true,true,medium,medium,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains|priority_reduced_strong_match_mutual_top1,shared_candidate,"mountain=冠山(#167); candidate=summit-candidate:006436491de34784; track=""銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平""; score=0.75; name_tier=strong; ele_diff=1.39m; loc=strong_overlap; act_conf=high"
167,冠山,summit-candidate:53d0e375c60814f6,yamap_2022-11-26_04_41.gpx,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,1457.99,1731,273.01,0.67,2,4,0,false,false,medium,high,high,resolve_conflict,location_strong_match,新居浜市,,same_municipality,新居浜市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=冠山(#167); candidate=summit-candidate:53d0e375c60814f6; track=""銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平""; score=0.57; name_tier=strong; ele_diff=273.01m; loc=strong_overlap; act_conf=high"
167,冠山,summit-candidate:c9e357d000632346,yamap_2026-05-02_09_29.gpx,男山・瓶ヶ森・台ヶ森,1732.5766666666666,1731,1.58,0.38,7,7,0.05,false,false,low,deprioritized,high,check_location_warning,boundary_plausible,新居浜市,,adjacent_municipality,西条市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,deprioritized_no_support,boundary_plausible,"mountain=冠山(#167); candidate=summit-candidate:c9e357d000632346; track=""男山・瓶ヶ森・台ヶ森""; score=0.33; name_tier=none; ele_diff=1.58m; loc=mismatch_warning; act_conf=high"
167,冠山,summit-candidate:76cc7bb75549e7a1,yamap_2024-04-20_05_43.gpx,気多山・八辻ノ峰・五代ヶ森,1709.1566666666668,1731,21.84,0.07,14,9,,false,false,none,deprioritized,high,resolve_conflict,municipality_incompatible_strong,新居浜市,,non_adjacent_municipality,久万高原町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,shared_candidate,"mountain=冠山(#167); candidate=summit-candidate:76cc7bb75549e7a1; track=""気多山・八辻ノ峰・五代ヶ森""; score=0.27; name_tier=none; ele_diff=21.84m; loc=mismatch_warning; act_conf=high"
168,遠ヶ森,summit-candidate:02fa4cfab6fa90d3,yamap_2022-12-12_08_41.gpx,遠ヶ森,731.4733333333334,728,3.47,0.75,1,1,0.3,true,true,medium,high,high,resolve_conflict,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=遠ヶ森(#168); candidate=summit-candidate:02fa4cfab6fa90d3; track=""遠ヶ森""; score=0.75; name_tier=strong; ele_diff=3.47m; loc=strong_overlap; act_conf=high"
168,遠ヶ森,summit-candidate:9acc21860aa8a208,yamap_2022-12-12_10_30.gpx,扇山,192.99666666666667,728,535,0.45,2,2,0.12,false,true,low,low,high,check_location_warning,adjacent_but_deep_inside,松山市,,adjacent_municipality,砥部町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,adjacent_but_deep_inside,adjacent_but_deep_inside,"mountain=遠ヶ森(#168); candidate=summit-candidate:9acc21860aa8a208; track=""扇山""; score=0.5; name_tier=strong; ele_diff=535m; loc=mismatch_warning; act_conf=high"
168,遠ヶ森,summit-candidate:e7ae682a07af2e10,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),719.2533333333334,728,8.75,0.33,5,13,0.01,false,false,low,high,high,resolve_conflict,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,top_candidate_for_multiple_mountains,shared_candidate,"mountain=遠ヶ森(#168); candidate=summit-candidate:e7ae682a07af2e10; track=""高森山・岩伽羅山・衣掛山・吉山(吉山城址)""; score=0.33; name_tier=none; ele_diff=8.75m; loc=mismatch_warning; act_conf=high"
168,遠ヶ森,summit-candidate:0a765b89058b256b,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,734.4240556679409,728,6.42,0.28,7,8,0.01,false,false,low,low,high,check_location_warning,adjacent_but_deep_inside,松山市,,adjacent_municipality,砥部町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,adjacent_but_deep_inside,"mountain=遠ヶ森(#168); candidate=summit-candidate:0a765b89058b256b; track=""城山・水梨山・向山""; score=0.33; name_tier=none; ele_diff=6.42m; loc=mismatch_warning; act_conf=high"
168,遠ヶ森,summit-candidate:9a0532ee2b40e5f3,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,725.5,728,2.5,0.13,12,12,,false,false,low,deprioritized,high,check_location_warning,municipality_incompatible_strong,松山市,,non_adjacent_municipality,愛南町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,incompatible_municipality,municipality_incompatible_strong,"mountain=遠ヶ森(#168); candidate=summit-candidate:9a0532ee2b40e5f3; track=""瀬戸黒森・三森・羽子山・観音森""; score=0.33; name_tier=none; ele_diff=2.5m; loc=mismatch_warning; act_conf=high"
169,扇山,summit-candidate:02fa4cfab6fa90d3,yamap_2022-12-12_08_41.gpx,遠ヶ森,731.4733333333334,200,531.47,0.5,2,3,0.12,false,true,low,high,high,resolve_conflict,location_uncertain_keep,砥部町,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=扇山(#169); candidate=summit-candidate:02fa4cfab6fa90d3; track=""遠ヶ森""; score=0.5; name_tier=strong; ele_diff=531.47m; loc=mismatch_warning; act_conf=high"
169,扇山,summit-candidate:23c112538ef91e0d,yamap_2022-02-23_08_42.gpx,西山・経ヶ森・岩子山・護摩ヶ森,195.95000000000002,200,4.05,0.38,3,18,0,false,false,low,high,high,resolve_conflict,boundary_plausible,砥部町,,adjacent_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,top_candidate_for_multiple_mountains,shared_candidate,"mountain=扇山(#169); candidate=summit-candidate:23c112538ef91e0d; track=""西山・経ヶ森・岩子山・護摩ヶ森""; score=0.33; name_tier=none; ele_diff=4.05m; loc=mismatch_warning; act_conf=high"
169,扇山,summit-candidate:f1ee81f4d467a28e,yamap_2024-07-08_11_33.gpx,宅並山,191.34803656971437,200,8.65,0.38,4,16,0.05,false,false,low,deprioritized,high,check_location_warning,boundary_plausible,砥部町,,adjacent_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,deprioritized_no_support,boundary_plausible,"mountain=扇山(#169); candidate=summit-candidate:f1ee81f4d467a28e; track=""宅並山""; score=0.33; name_tier=none; ele_diff=8.65m; loc=mismatch_warning; act_conf=high"
169,扇山,summit-candidate:588c967023117267,yamap_2022-09-26_14_04.gpx,鏡山,201.48000000000002,200,1.48,0.33,6,12,0.05,false,false,low,high,high,resolve_conflict,location_uncertain_keep,砥部町,,non_adjacent_municipality,今治市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=扇山(#169); candidate=summit-candidate:588c967023117267; track=""鏡山""; score=0.33; name_tier=none; ele_diff=1.48m; loc=mismatch_warning; act_conf=high"
169,扇山,summit-candidate:36e3ac8003e8b5d0,yamap_2022-01-28_12_28.gpx,尾ノ峰・新城山・腰折山・恵良山,190.94333333333336,200,9.06,0.28,7,22,0,false,false,low,low,high,check_location_warning,adjacent_but_deep_inside,砥部町,,adjacent_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,adjacent_but_deep_inside,"mountain=扇山(#169); candidate=summit-candidate:36e3ac8003e8b5d0; track=""尾ノ峰・新城山・腰折山・恵良山""; score=0.33; name_tier=none; ele_diff=9.06m; loc=mismatch_warning; act_conf=high"
169,扇山,summit-candidate:543b4550a3ef3e87,yamap_2022-02-15_10_36.gpx,天神山・御幸寺山,195.11333333333334,200,4.89,0.28,8,18,0,false,false,low,low,high,check_location_warning,adjacent_but_deep_inside,砥部町,,adjacent_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|location_mismatch_warning,adjacent_but_deep_inside,adjacent_but_deep_inside,"mountain=扇山(#169); candidate=summit-candidate:543b4550a3ef3e87; track=""天神山・御幸寺山""; score=0.33; name_tier=none; ele_diff=4.89m; loc=mismatch_warning; act_conf=high"
