"mountain_no","mountain_name","review_classification","active_review_required","top_summit_candidate_id","top_grounding_assisted_score","second_summit_candidate_id","score_gap_to_second","grounding_reference_status","has_usable_coordinate","coordinate_conflict","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","grounding_name_match_status","grounding_municipality_match_status","stage21_review_status","stage21_top_candidate_id","stage21_stage23_agree","candidate_count","candidate_count_within_50m","candidate_count_within_250m","review_reason_codes","notes"
"133","戸祇御前山","review_required_no_grounding","true","summit-candidate:7bda9ba8d2b47d6e","0.63","summit-candidate:c246a8edb72dbebb","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","18","0","0","no_usable_coordinate",""
"138","前赤石山","review_required_no_grounding","true","summit-candidate:2b7cce23b57844a5","0.57","summit-candidate:e2bdd25969c7f122","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","14","0","0","no_usable_coordinate",""
"139","黒崎山","review_required_no_grounding","true","summit-candidate:541ec86327b86307","0.44","summit-candidate:02d59cd1260af017","0.23","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","15","0","0","no_usable_coordinate",""
"143","中三方ヶ森","review_required_no_grounding","true","summit-candidate:17b2365d322cd022","0.57","summit-candidate:0c2609d9e7e31a00","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","29","0","0","no_usable_coordinate",""
"144","古権現山","review_required_no_grounding","true","summit-candidate:0c2609d9e7e31a00","0.63","summit-candidate:bcf5d9d5a90e5cda","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"145","楢原山","review_required_no_grounding","true","summit-candidate:c7ac7ff98cacc074","0.63","summit-candidate:0c2609d9e7e31a00","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","17","0","0","no_usable_coordinate",""
"146","西港山","review_required_no_grounding","true","summit-candidate:bf2b3499e08da2df","0.63","summit-candidate:5f001ac124f82ef6","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","14","0","0","no_usable_coordinate",""
"151","冨士山","review_required_no_grounding","true","summit-candidate:9d447faef6efe2ab","0.57","summit-candidate:0f09bdcc25daff65","0.36","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"163","鹿島山","review_required_no_grounding","true","summit-candidate:e4fbd033b13d73ce","0.57","summit-candidate:22b4a5a5c856bf4d","0.2899999999999999","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"169","扇山","review_required_no_grounding","true","summit-candidate:9acc21860aa8a208","0.63","summit-candidate:23c112538ef91e0d","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","20","0","0","no_usable_coordinate",""
"170","高山","review_required_insufficient_evidence","true","summit-candidate:101c1b0635c0bec0","0.504","summit-candidate:8ff6361109e5ed5c","0.10399999999999998","usable","true","false","2835.3","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"171","塔ノ峰","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"172","海山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"173","近見山","review_required_no_grounding","true","summit-candidate:d5b708b4d3aa86a0","0.63","summit-candidate:3807e62715de33f9","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","23","0","0","no_usable_coordinate",""
"174","唐子山","review_required_no_grounding","true","summit-candidate:71f4bbfe52f75585","0.63","summit-candidate:101c1b0635c0bec0","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"175","医王山","review_required_insufficient_evidence","true","summit-candidate:1ed32ce6414c2781","0.504","","","usable","true","false","7829.3","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"176","永納山(永納山城址)","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"177","佐々久山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"178","土亀山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"179","天山","review_required_insufficient_evidence","true","summit-candidate:ea18d38abe59ed57","0.456","summit-candidate:49cfd09def5fce03","0.09600000000000003","usable","true","false","4866.1","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"180","東山","review_required_insufficient_evidence","true","summit-candidate:2b7cce23b57844a5","0.36","summit-candidate:e2bdd25969c7f122","0","usable","true","false","7157.5","grounding_contradicted_or_unrelated","","","","","","false","10","0","0","insufficient_support",""
"181","星岡山","review_required_insufficient_evidence","true","summit-candidate:5c9365b2a5a9c97f","0.778","","","usable","true","false","465.2","far_grounding_candidate","6","exact","exact","","","false","1","0","0","insufficient_support",""
"182","河原樋山","review_required_insufficient_evidence","true","summit-candidate:b1d864fd1fcc9dcb","0.504","summit-candidate:f2aae42aff3dea24","0.14400000000000002","usable","true","false","19172.8","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"183","真松嶺","review_required_insufficient_evidence","true","summit-candidate:f2aae42aff3dea24","0.504","summit-candidate:74dd1729abbd7bb5","0","usable","true","false","19078.4","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"184","柿王寺森","review_required_insufficient_evidence","true","summit-candidate:f2aae42aff3dea24","0.504","summit-candidate:74dd1729abbd7bb5","0","usable","true","false","18633.9","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"186","垣生山","review_required_insufficient_evidence","true","summit-candidate:45f49d8fd831427c","0.504","summit-candidate:8178723bbadb1c72","0","usable","true","false","797.9","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"187","津田山","review_required_insufficient_evidence","true","summit-candidate:45f49d8fd831427c","0.504","summit-candidate:49cfd09def5fce03","0","usable","true","false","1192.4","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"188","弁天山","review_required_insufficient_evidence","true","summit-candidate:8178723bbadb1c72","0.504","summit-candidate:45f49d8fd831427c","0.04799999999999999","usable","true","false","2565.2","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"189","権現山","review_required_no_grounding","true","summit-candidate:32bb5e7e1071e808","0.63","summit-candidate:2c817617699a0a45","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","32","0","0","no_usable_coordinate",""
"190","黒瀬山（黒瀬城址）","review_required_insufficient_evidence","true","summit-candidate:8a7a47d167c1aba6","0.504","summit-candidate:a5f51c62e44d0847","0.09600000000000003","usable","true","false","1011.7","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"191","岡山（岡城址）","review_required_insufficient_evidence","true","summit-candidate:8a7a47d167c1aba6","0.316","summit-candidate:a5f51c62e44d0847","0","usable","true","false","1900.9","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"192","鉢ヶ森（鉢ヶ森城址）","review_required_no_grounding","true","summit-candidate:a660f8ef78c69ab0","0.63","summit-candidate:8a7a47d167c1aba6","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"193","護摩ヶ森（護摩ヶ森城址）","review_required_no_grounding","true","summit-candidate:a5f51c62e44d0847","0.63","summit-candidate:8a7a47d167c1aba6","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","38","0","0","no_usable_coordinate",""
"194","我合山（我合城址）","review_required_insufficient_evidence","true","summit-candidate:8a7a47d167c1aba6","0.673","summit-candidate:a5f51c62e44d0847","0.35700000000000004","usable","true","false","441.6","far_grounding_candidate","0.6","exact","exact","","","false","3","0","0","insufficient_support",""
"195","由良山","review_required_insufficient_evidence","true","summit-candidate:8f19c4c16e72e270","0.504","summit-candidate:51a919059b1a6dbb","0.2","usable","true","false","11048.9","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"196","大森山","review_required_insufficient_evidence","true","summit-candidate:830c63408bf56cc5","0.504","summit-candidate:b3cf76c035511afe","0.2","usable","true","false","15631.4","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"197","見晴山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"198","権現山","review_required_insufficient_evidence","true","summit-candidate:c94d8d76133fda1a","0.448","summit-candidate:047b9599ec28c6ad","0","usable","true","false","59775.6","grounding_contradicted_or_unrelated","","","","","","false","22","0","0","insufficient_support",""
"200","石神山","review_required_insufficient_evidence","true","summit-candidate:47129c06b82cf694","0.504","summit-candidate:c6ced2088a2376f5","0.14400000000000002","usable","true","false","3725.9","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"201","金比羅山","review_required_no_grounding","true","summit-candidate:c6ced2088a2376f5","0.57","summit-candidate:47129c06b82cf694","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"202","鳥越山","review_required_insufficient_evidence","true","summit-candidate:c7de309bf838af87","0.532","summit-candidate:5b7c833ac0535534","0.028000000000000025","usable","true","false","399.9","far_grounding_candidate","11.8","exact","exact","","","false","2","0","0","insufficient_support",""
"203","谷田山","review_required_insufficient_evidence","true","summit-candidate:ab7edbc3a52d24bf","0.456","","","usable","true","false","5477.9","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"204","金毘羅山","review_required_insufficient_evidence","true","summit-candidate:ab7edbc3a52d24bf","0.456","","","usable","true","false","5771.1","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"205","佐古田山","review_required_insufficient_evidence","true","summit-candidate:cf6802c2dafdbf46","0.456","","","usable","true","false","6124.1","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"206","古城山","review_required_insufficient_evidence","true","summit-candidate:1432f597b5dca157","0.36","","","usable","true","false","5892.4","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"207","尾崎山","review_required_insufficient_evidence","true","summit-candidate:1432f597b5dca157","0.504","","","usable","true","false","6966.8","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"208","宝ヶ峯","review_required_close_alternatives","true","summit-candidate:d43fade4de3e33c8","0.895","summit-candidate:b9e78d4a587ceaa0","0","usable","true","false","63","strong_grounding_nearby","5.1","exact","exact","","","false","4","0","2","close_competing_candidate",""
"209","淡路ヶ峠","review_required_insufficient_evidence","true","summit-candidate:d43fade4de3e33c8","0.504","summit-candidate:b9e78d4a587ceaa0","0","usable","true","false","676.6","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"211","明神ヶ森","review_required_insufficient_evidence","true","summit-candidate:83f3af0488659ac8","0.448","summit-candidate:0ff024bf702c13bb","0.08800000000000002","usable","true","false","6709.6","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"212","南三方ヶ森","review_required_insufficient_evidence","true","summit-candidate:5b124255339c0714","0.448","summit-candidate:0ff024bf702c13bb","0.08800000000000002","usable","true","false","3193.7","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"213","魚谷森","review_required_insufficient_evidence","true","summit-candidate:0ff024bf702c13bb","0.36","summit-candidate:446b5fe1e7a8b2fd","0.008000000000000007","usable","true","false","11211.8","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"214","左谷ノ森","review_required_insufficient_evidence","true","summit-candidate:0ff024bf702c13bb","0.504","summit-candidate:e793f83b8a4fd86f","0","usable","true","false","12716.5","grounding_contradicted_or_unrelated","","","","","","false","6","0","0","insufficient_support",""
"215","真城ヶ台","review_required_no_grounding","true","summit-candidate:6d533e458b56f1d6","0.63","summit-candidate:a0c35720552a78c8","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","16","0","0","no_usable_coordinate",""
"216","千羽ヶ岳","review_required_no_grounding","true","summit-candidate:afd70dd670366e77","0.63","summit-candidate:64a47ed9c06f56d5","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","30","0","0","no_usable_coordinate",""
"217","皿ヶ嶺","review_required_insufficient_evidence","true","summit-candidate:7a1f0e8b5f9e5cc2","0.504","summit-candidate:b06e13a9483478e5","0.2","usable","true","false","770.8","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"218","えんとつ山","review_required_insufficient_evidence","true","summit-candidate:339138a4e53293da","0.36","summit-candidate:473a62086144ac33","0","usable","true","false","3610.5","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"219","生子山","review_required_insufficient_evidence","true","summit-candidate:339138a4e53293da","0.36","summit-candidate:473a62086144ac33","0","usable","true","false","3733.5","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"220","犬返","review_required_insufficient_evidence","true","summit-candidate:339138a4e53293da","0.504","summit-candidate:473a62086144ac33","0.14400000000000002","usable","true","false","3921.6","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"221","種子川山","review_required_insufficient_evidence","true","summit-candidate:339138a4e53293da","0.408","summit-candidate:473a62086144ac33","0.04799999999999999","usable","true","false","3485.3","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"222","西赤石山","review_required_insufficient_evidence","true","summit-candidate:5104c47f17101d63","0.504","summit-candidate:473a62086144ac33","0","usable","true","false","3075.9","grounding_contradicted_or_unrelated","","","","","","false","10","0","0","insufficient_support",""
"224","上兜山","review_required_insufficient_evidence","true","summit-candidate:473a62086144ac33","0.36","summit-candidate:339138a4e53293da","0","usable","true","false","4395.5","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"225","下兜山","review_required_no_grounding","true","summit-candidate:4311f3ae9948ea08","0.63","summit-candidate:339138a4e53293da","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","26","0","0","no_usable_coordinate",""
"226","黒森山","review_required_insufficient_evidence","true","summit-candidate:924ccfedeb6c2d2c","0.448","summit-candidate:dd7a40896ae9f6d4","0.14400000000000002","usable","true","false","15932.7","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"227","菊ヶ森","review_required_insufficient_evidence","true","summit-candidate:2a670286f545beb2","0.504","summit-candidate:be07cff01023e072","0.09600000000000003","usable","true","false","4341.2","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"228","餓鬼ヶ森","review_required_no_grounding","true","summit-candidate:be07cff01023e072","0.63","summit-candidate:2a670286f545beb2","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"229","船野山","review_required_no_grounding","true","summit-candidate:7880c9d0de83468b","0.51","summit-candidate:54cf4155ab259d9d","0.29000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","31","0","0","no_usable_coordinate",""
"230","木久ヶ森","review_required_insufficient_evidence","true","summit-candidate:9669b668bebfc145","0.36","","","usable","true","false","14683.2","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"231","黒滝山","review_required_insufficient_evidence","true","summit-candidate:9669b668bebfc145","0.504","","","usable","true","false","15479.2","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"232","奥之城山","review_required_no_grounding","true","summit-candidate:ea33d870d4700a56","0.63","summit-candidate:0ec3be2fa2295b82","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","27","0","0","no_usable_coordinate",""
"233","天狗岳","review_required_insufficient_evidence","true","summit-candidate:22e40e9eb117a033","0.46","summit-candidate:3b98b67bbe0fe0f9","0.01200000000000001","usable","true","false","379.5","far_grounding_candidate","462.1","exact","exact","","","false","2","0","0","insufficient_support",""
"235","善神山","review_required_insufficient_evidence","true","summit-candidate:367897a1c7a2d287","0.504","","","usable","true","false","10647.7","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"236","前善神山","review_required_insufficient_evidence","true","summit-candidate:367897a1c7a2d287","0.456","","","usable","true","false","9996.5","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"237","五葉が森","review_required_insufficient_evidence","true","summit-candidate:9488d92d9ea95406","0.504","summit-candidate:1d3eb619bd125bfd","0.14400000000000002","usable","true","false","2551.1","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"238","冠岳","review_required_insufficient_evidence","true","summit-candidate:b73a23fa4b3abc39","0.504","summit-candidate:846b096132c533d6","0.2","usable","true","false","19163.6","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"239","東赤石山","review_required_insufficient_evidence","true","summit-candidate:2b7cce23b57844a5","0.456","summit-candidate:5104c47f17101d63","0.09600000000000003","usable","true","false","2777.2","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"240","八巻山","review_required_insufficient_evidence","true","summit-candidate:2b7cce23b57844a5","0.504","summit-candidate:e2bdd25969c7f122","0.09600000000000003","usable","true","false","3927.2","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"241","ベツソ山","review_required_insufficient_evidence","true","summit-candidate:dba931625b34d9ac","0.408","","","usable","true","false","7170.6","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"242","歯朶谷山","review_required_insufficient_evidence","true","summit-candidate:dba931625b34d9ac","0.504","","","usable","true","false","7584","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"243","丸山","review_required_no_grounding","true","summit-candidate:2670057d58a25475","0.63","summit-candidate:453327d51d16e202","0.25","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","28","0","0","no_usable_coordinate",""
"244","二ノ岳","review_required_insufficient_evidence","true","summit-candidate:b58470f57bb41331","0.448","summit-candidate:a61fd78e4e062683","0.14400000000000002","usable","true","false","26102.8","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"245","高森","review_required_insufficient_evidence","true","summit-candidate:a61fd78e4e062683","0.448","summit-candidate:5771cdd191c3861d","0","usable","true","false","32734.4","grounding_contradicted_or_unrelated","","","","","","false","12","0","0","insufficient_support",""
"246","四辻ノ森","review_required_no_grounding","true","summit-candidate:d659f1dc6e5fa0b5","0.63","summit-candidate:c4504025c94f843c","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"247","三光ノ辻山","review_required_no_grounding","true","summit-candidate:c4504025c94f843c","0.63","summit-candidate:d659f1dc6e5fa0b5","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"248","瀬戸黒森","review_required_insufficient_evidence","true","summit-candidate:290abf917754fd0b","0.504","summit-candidate:f7593239fa7bdcc9","0.14400000000000002","usable","true","false","2711.7","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"249","羽子山","review_required_no_grounding","true","summit-candidate:9a0532ee2b40e5f3","0.63","summit-candidate:290abf917754fd0b","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","15","0","0","no_usable_coordinate",""
"250","観音森","review_required_no_grounding","true","summit-candidate:cf1cb583d492455c","0.63","summit-candidate:b997b8fd6709731d","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","17","0","0","no_usable_coordinate",""
"251","三森","review_required_no_grounding","true","summit-candidate:f7593239fa7bdcc9","0.63","summit-candidate:290abf917754fd0b","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","18","0","0","no_usable_coordinate",""
"252","総津権現山","review_required_no_grounding","true","summit-candidate:f108570a8e33ce90","0.63","summit-candidate:047b9599ec28c6ad","0.32","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"253","秦皇山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"254","平岡山(平岡城址)","review_required_insufficient_evidence","true","summit-candidate:1d97e1955af85092","0.504","","","usable","true","false","7645.6","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"255","竜門山","review_required_insufficient_evidence","true","summit-candidate:64a47ed9c06f56d5","0.504","summit-candidate:99b1b356cad63b98","0.14400000000000002","usable","true","false","8413","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"256","大黒山","review_required_insufficient_evidence","true","summit-candidate:99b1b356cad63b98","0.36","summit-candidate:64a47ed9c06f56d5","0","usable","true","false","9817.5","grounding_contradicted_or_unrelated","","","","","","false","6","0","0","insufficient_support",""
"257","大空山","review_required_no_grounding","true","summit-candidate:fd13fabb918486e6","0.56","summit-candidate:6756239601754708","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","29","0","0","no_usable_coordinate",""
"258","御串山","review_required_insufficient_evidence","true","summit-candidate:02d59cd1260af017","0.448","","","usable","true","false","798.3","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"259","宝股山","review_required_no_grounding","true","summit-candidate:468c5bbccd8aba53","0.56","summit-candidate:0f09bdcc25daff65","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","26","0","0","no_usable_coordinate",""
"260","開山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","mismatch","","","true","1","0","0","insufficient_support",""
"261","鳥屋ヶ森","review_required_no_grounding","true","summit-candidate:ef6730fa259856ec","0.63","summit-candidate:730e21bca5cdf60d","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"262","熊ガ峰","review_required_no_grounding","true","summit-candidate:ef3e845b5d632dd3","0.63","summit-candidate:93a4d66ef3ee559d","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","27","0","0","no_usable_coordinate",""
"263","権現山","review_required_no_grounding","true","summit-candidate:84f974876f397da1","0.63","summit-candidate:2c817617699a0a45","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","34","0","0","no_usable_coordinate",""
"264","大黒山","review_required_insufficient_evidence","true","summit-candidate:f5c22dac4bd015ae","0.504","summit-candidate:282882317c3aab0b","0.055999999999999994","usable","true","false","7516","grounding_contradicted_or_unrelated","","","","","","false","6","0","0","insufficient_support",""
"265","譲ヶ葉森","review_required_no_grounding","true","summit-candidate:19baf3ce30f8991a","0.63","summit-candidate:56cffb103cbe3aac","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","15","0","0","no_usable_coordinate",""
"266","郭公岳","review_required_insufficient_evidence","true","summit-candidate:27c1036d4aa2230e","0.46","summit-candidate:3853fbbba7330ec4","0.01200000000000001","usable","true","false","259.5","far_grounding_candidate","157.6","exact","exact","","","false","6","0","0","insufficient_support",""
"267","東高月山","review_required_insufficient_evidence","true","summit-candidate:62351b8782d6f597","0.456","summit-candidate:90c3723735d95c0d","0.04800000000000004","usable","true","false","4703","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"268","高月山","review_required_insufficient_evidence","true","summit-candidate:90c3723735d95c0d","0.504","summit-candidate:62351b8782d6f597","0.09600000000000003","usable","true","false","4395.5","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"269","櫨ヶ森","review_required_insufficient_evidence","true","summit-candidate:ba56c1ac8ac55c5f","0.504","summit-candidate:f7e5fd7b11eb7bd4","0.04799999999999999","usable","true","false","3159.1","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"270","毛山","review_required_no_grounding","true","summit-candidate:40068653b28bad40","0.63","summit-candidate:f7e5fd7b11eb7bd4","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","24","0","0","no_usable_coordinate",""
"271","白石山","review_required_no_grounding","true","summit-candidate:ac8e3853fbbf0c6f","0.63","summit-candidate:24dc6cf37ce4e715","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"272","観音岳","review_required_no_grounding","true","summit-candidate:a53cc9868b7f2f70","0.56","summit-candidate:cf1cb583d492455c","0.28","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","15","0","0","no_usable_coordinate",""
"273","音無山","review_required_no_grounding","true","summit-candidate:97e45d6eab227d56","0.63","summit-candidate:56cffb103cbe3aac","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","16","0","0","no_usable_coordinate",""
"274","天ガ森","review_required_no_grounding","true","summit-candidate:93a4d66ef3ee559d","0.57","summit-candidate:e55456349660bd14","0.2899999999999999","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"275","夫婦山","review_required_no_grounding","true","summit-candidate:3e9348428f22a320","0.63","summit-candidate:2ab43729f5e80cbe","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","39","0","0","no_usable_coordinate",""
"276","白山","review_required_insufficient_evidence","true","summit-candidate:13b7a4bb8154974a","0.504","summit-candidate:3a491eecbf684185","0","usable","true","false","4768.9","grounding_contradicted_or_unrelated","","","","","","false","7","0","0","insufficient_support",""
"277","観音山","review_required_no_grounding","true","summit-candidate:cf29543e6beaa1ec","0.63","summit-candidate:13b7a4bb8154974a","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","38","0","0","no_usable_coordinate",""
"278","国見山","review_required_no_grounding","true","summit-candidate:2ab43729f5e80cbe","0.63","summit-candidate:3e9348428f22a320","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","38","0","0","no_usable_coordinate",""
"279","城山","review_required_insufficient_evidence","true","summit-candidate:d19542a61a416537","0.504","summit-candidate:1432f597b5dca157","0","usable","true","false","5173.4","grounding_contradicted_or_unrelated","","","","","","false","29","0","0","insufficient_support",""
"280","御勧請山","review_required_insufficient_evidence","true","summit-candidate:13b7a4bb8154974a","0.504","summit-candidate:3a491eecbf684185","0","usable","true","false","5172.1","grounding_contradicted_or_unrelated","","","","","","false","7","0","0","insufficient_support",""
"281","トギ","review_required_insufficient_evidence","true","summit-candidate:e75e04c2fbe61c2f","0.504","summit-candidate:b49681fa67b2b53e","0.14400000000000002","usable","true","false","14419","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"282","張木山","review_required_insufficient_evidence","true","summit-candidate:b49681fa67b2b53e","0.504","summit-candidate:e75e04c2fbe61c2f","0.14400000000000002","usable","true","false","14731.9","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"283","高手山","review_required_insufficient_evidence","true","summit-candidate:e75e04c2fbe61c2f","0.456","summit-candidate:b49681fa67b2b53e","0.09600000000000003","usable","true","false","17043.1","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"284","斎藤山","review_required_insufficient_evidence","true","summit-candidate:3c28b6ebd5a97155","0.456","","","usable","true","false","11485.6","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"285","御祝山","review_required_insufficient_evidence","true","summit-candidate:9186201ca03b041d","0.36","summit-candidate:12c27f259b66de80","0.055999999999999994","usable","true","false","7958","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"286","横ノ森","review_required_insufficient_evidence","true","summit-candidate:12c27f259b66de80","0.448","summit-candidate:9186201ca03b041d","0.040000000000000036","usable","true","false","1754.3","grounding_contradicted_or_unrelated","","","","","","false","7","0","0","insufficient_support",""
