mountain_no,mountain_name,summit_candidate_id,candidate_rank_for_mountain,candidate_rank_for_summit_candidate,combined_candidate_score,confidence,match_status,candidate_generation_strategy,source_gpx_basename,track_name,candidate_lat,candidate_lon,candidate_ele_m,grounding_distance_m,csv_coordinate_distance_m,elevation_diff_m,municipality_compatibility,name_evidence_tier,needs_human_review,review_reason_codes,notes
41,城山,summit-candidate:3e9348428f22a320,15,8,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-03-10_07_12.gpx,夫婦山・白山・観音山・国見山・城山・御勧請山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:40068653b28bad40,16,6,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:40260be41579ab8f,17,6,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-01-28_12_28.gpx,尾ノ峰・新城山・腰折山・恵良山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:7ceb76663c2bb81b,18,6,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:7d7066baad9d7077,19,4,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-03-03_10_47.gpx,奥之城山・ヌタノサコ,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:91ebf1d99654d5b2,20,6,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:9fe27d7d4a51aa70,21,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2026-03-04_06_40.gpx,登議城山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:ac7a1ebef52ea30c,22,6,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-01-28_12_28.gpx,尾ノ峰・新城山・腰折山・恵良山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:babbcdf7bbd23463,23,6,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:cf29543e6beaa1ec,24,8,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-03-10_07_12.gpx,夫婦山・白山・観音山・国見山・城山・御勧請山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:d19542a61a416537,25,8,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-03-10_07_12.gpx,夫婦山・白山・観音山・国見山・城山・御勧請山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:d6b806525709cc22,26,6,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-01-28_12_28.gpx,尾ノ峰・新城山・腰折山・恵良山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:ea33d870d4700a56,27,4,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-03-03_10_47.gpx,奥之城山・ヌタノサコ,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
41,城山,summit-candidate:f028aab45221cee6,28,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2025-12-20_07_28.gpx,池ノ城山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
42,水梨山,summit-candidate:07834c521328cc1d,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
42,水梨山,summit-candidate:0a765b89058b256b,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
42,水梨山,summit-candidate:c1f175d0616be696,3,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
42,水梨山,summit-candidate:cf1e11202c4f4280,4,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
42,水梨山,summit-candidate:edd15dad4a862cba,5,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
43,向山,summit-candidate:07834c521328cc1d,1,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
43,向山,summit-candidate:0a765b89058b256b,2,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
43,向山,summit-candidate:c1f175d0616be696,3,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
43,向山,summit-candidate:cf1e11202c4f4280,4,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
43,向山,summit-candidate:edd15dad4a862cba,5,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-05_09_44.gpx,城山・水梨山・向山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
44,稔山,summit-candidate:622b899de76208ef,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-09_10_20.gpx,稔山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;near_tie_candidates_for_mountain,
44,稔山,summit-candidate:d1269170b687c5bc,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-09_10_20.gpx,稔山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;near_tie_candidates_for_mountain,
45,菊ヶ森,summit-candidate:ab8cf0f07d2a219d,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-12_08_31.gpx,菊ヶ森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
45,菊ヶ森,summit-candidate:2a670286f545beb2,2,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-04-09_09_08.gpx,菊ヶ森・餓鬼ヶ森,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
45,菊ヶ森,summit-candidate:4ffd2320af7e6acc,3,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-04-09_09_08.gpx,菊ヶ森・餓鬼ヶ森,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
45,菊ヶ森,summit-candidate:be07cff01023e072,4,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-04-09_09_08.gpx,菊ヶ森・餓鬼ヶ森,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
46,道後山,summit-candidate:7c680b0eed0187fa,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2022-03-12_09_19.gpx,道後山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity,
47,倉谷山,summit-candidate:079ae30d76fb11c2,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
47,倉谷山,summit-candidate:a0c35720552a78c8,2,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
47,倉谷山,summit-candidate:aba609f471e97e4a,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
47,倉谷山,summit-candidate:b9e78d4a587ceaa0,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
47,倉谷山,summit-candidate:c284068144ec2cfd,5,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
47,倉谷山,summit-candidate:cb62a56e70cedbce,6,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
47,倉谷山,summit-candidate:feca346909b97b92,7,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
48,芝ヶ峠,summit-candidate:079ae30d76fb11c2,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
48,芝ヶ峠,summit-candidate:a0c35720552a78c8,2,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
48,芝ヶ峠,summit-candidate:aba609f471e97e4a,3,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
48,芝ヶ峠,summit-candidate:b9e78d4a587ceaa0,4,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
48,芝ヶ峠,summit-candidate:c284068144ec2cfd,5,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
48,芝ヶ峠,summit-candidate:cb62a56e70cedbce,6,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
48,芝ヶ峠,summit-candidate:feca346909b97b92,7,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-15_08_17.gpx,関ヶ森・観音山・倉谷山・芝ヶ峠,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:452c10a1db199870,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:5aff666aa93b3a17,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:5e94c87cc5fcc87b,3,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:c2c9094225d1da63,4,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:27c1036d4aa2230e,5,7,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:40068653b28bad40,6,7,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:7ceb76663c2bb81b,7,7,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:91ebf1d99654d5b2,8,7,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
49,大久保山,summit-candidate:babbcdf7bbd23463,9,7,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
50,八里ヶ峠,summit-candidate:452c10a1db199870,1,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
50,八里ヶ峠,summit-candidate:5aff666aa93b3a17,2,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
50,八里ヶ峠,summit-candidate:5e94c87cc5fcc87b,3,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
50,八里ヶ峠,summit-candidate:c2c9094225d1da63,4,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
51,中坂山,summit-candidate:452c10a1db199870,1,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
51,中坂山,summit-candidate:5aff666aa93b3a17,2,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
51,中坂山,summit-candidate:5e94c87cc5fcc87b,3,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
51,中坂山,summit-candidate:c2c9094225d1da63,4,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
52,天神山,summit-candidate:452c10a1db199870,1,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
52,天神山,summit-candidate:543b4550a3ef3e87,2,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-15_10_36.gpx,天神山・御幸寺山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
52,天神山,summit-candidate:5aff666aa93b3a17,3,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
52,天神山,summit-candidate:5e94c87cc5fcc87b,4,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
52,天神山,summit-candidate:c2c9094225d1da63,5,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
52,天神山,summit-candidate:e4808690532bb46c,6,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-15_10_36.gpx,天神山・御幸寺山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
53,室岡山,summit-candidate:452c10a1db199870,1,6,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
53,室岡山,summit-candidate:5aff666aa93b3a17,2,6,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
53,室岡山,summit-candidate:5e94c87cc5fcc87b,3,6,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
53,室岡山,summit-candidate:c2c9094225d1da63,4,6,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
54,潮見山,summit-candidate:3259dfe3d9ce60c5,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-23_07_38.gpx,明神山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
54,潮見山,summit-candidate:452c10a1db199870,2,7,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
54,潮見山,summit-candidate:45439217573adfc4,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-23_07_38.gpx,明神山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
54,潮見山,summit-candidate:5aff666aa93b3a17,4,7,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
54,潮見山,summit-candidate:5e94c87cc5fcc87b,5,7,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
54,潮見山,summit-candidate:c2c9094225d1da63,6,7,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
