source_gpx_basename,track_name,mountain_count_in_group,summit_candidate_count_in_group,top1_link_count,conflict_count,mountain_names,summit_candidate_ids,suggested_review_order,notes
yamap_2024-12-22_06_34.gpx,八倉山・行道山・水晶ヶ森,53,2,2,30,吉山(吉山城址)|伽藍山|石槌山|道後山|倉谷山|安神山|大友山|古法皇山|三本榎|雄甲山|近見山|護摩ヶ森（護摩ヶ森城址）|由良山|見晴山|権現山|尾崎山|淡路ヶ峠|千羽ヶ岳|船野山|奥之城山|ベツソ山|平岡山(平岡城址)|夫婦山|国見山|城山|トギ|高手山|二反山|岩が森|八倉山|行道山|水晶ヶ森|笹ヶ平山|尉之山|勝山|松葉山（松葉城址）|御篠山|天が森|弥八山|西の山|北山|カレイ山|念仏山|大頭山|高取山|高仙山|幻城下城|姫政山|館山|堂堂山|紅葉山|梁瀬山|高雄山,summit-candidate:4973965873779cdc|summit-candidate:cfd366be872f9534,35,mountains=53; candidates=2; conflicts=30
yamap_2022-10-14_12_05.gpx,高戸山,30,1,2,30,愛宕山|常光寺山|日王山|中坂山|潮見山|勝山|鉢巻山|立石山|子持山|大峰ヶ台|久司山|高戸山|犬吠山|泰の山|鹿島山|高山|唐子山|医王山|永納山(永納山城址)|岩子山|垣生山|津田山|弁天山|遠見山|鳥越山|えんとつ山|垣生山|要害山|若いもん山|権現山,summit-candidate:aadeb26cf0359691,36,mountains=30; candidates=1; conflicts=30
yamap_2024-12-22_10_25.gpx,笹ヶ平山,30,1,2,30,吉山(吉山城址)|石槌山|芝ヶ峠|安神山|小富士|古法皇山|三本榎|雄甲山|近見山|由良山|尾崎山|宝ヶ峯|淡路ヶ峠|ベツソ山|城山|スクモ塚|八倉山|行道山|水晶ヶ森|笹ヶ平山|弥八山|西の山|北山|カレイ山|大頭山|高取山|高仙山|幻城下城|姫政山|泰ノ山,summit-candidate:4416099ca0f9da08,37,mountains=30; candidates=1; conflicts=30
yamap_2026-03-06_09_00.gpx,世田山・笠松山東峰・笠松山,30,1,3,30,積善山|世田山|笠松山|三山|冨士山|黒瀬山（黒瀬城址）|岡山（岡城址）|我合山（我合城址）|権現山|大黒山|大空山|鳥屋ヶ森|熊ガ峰|天ガ森|白山|観音山|御勧請山|青刈山|高萩山|行道山|大登山|大峰|紅葉山|梁瀬山|遠見山|飯之山|権現山|愛宕山|笠松山東峰|笠松山,summit-candidate:8f25ad4ff380df77,38,mountains=30; candidates=1; conflicts=30
yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,97,5,5,29,観音山|衣掛山|谷上山|権現山|白滝山|障子山|塩ヶ森|岩柄山|高山|勝岡山|御岳山|ヌタノサコ|稔山|甲が森|伊之子山|御在所山|翠波峰|積善山|鷲ヶ頭山|横山(横山城址)|笠松山|大友山|狩江権現山|権現山|河原樋山|権現山|岡山（岡城址）|鉢ヶ森（鉢ヶ森城址）|護摩ヶ森（護摩ヶ森城址）|見晴山|権現山|千羽ヶ岳|種子川山|菊ヶ森|船野山|三森|総津権現山|秦皇山|竜門山|権現山|夫婦山|観音山|国見山|トギ|張木山|高手山|斎藤山|日浦嶺|打越山|二反山|薬師山|天狗森|唐谷山|龍王山|大谷山|立烏帽子山|陣が森|岩が森|高萩山|行道山|水晶ヶ森|滝山|尉之山|小山岳|勝山|松葉山（松葉城址）|御篠山|天が森|念仏山|綱付山|幻城上城|階上山|大登山|竜王山|愛の森|船山|大峰|堂堂山|天道ヶ頭|紅葉山|梁瀬山|高雄山|竜王の峰|槇ノ山|権現山|寒台山|愛宕山|権現山|権現山|雨乞山|鼻欠山|黒森|うつむき山|妙見山|笠松山|蒲山|牛ノ峯,summit-candidate:ea5f711625df386b|summit-candidate:0eff3d1ea2b48d73|summit-candidate:2c817617699a0a45|summit-candidate:c94d8d76133fda1a|summit-candidate:a0ef25e9a532b62e,39,mountains=97; candidates=5; conflicts=29
yamap_2022-02-26_07_43.gpx,御岳山,57,2,2,29,恵良山|谷上山|伽藍山|勝岡山|御岳山|石槌山|倉谷山|甲が森|鷲ヶ頭山|横山(横山城址)|世田山|大友山|三山|冨士山|黒瀬山（黒瀬城址）|鉢ヶ森（鉢ヶ森城址）|我合山（我合城址）|石神山|千羽ヶ岳|生子山|船野山|奥之城山|歯朶谷山|総津権現山|平岡山(平岡城址)|竜門山|大黒山|大空山|宝股山|鳥屋ヶ森|熊ガ峰|天ガ森|白山|御勧請山|斎藤山|名石山|青刈山|薬師山|龍王山|岩が森|高萩山|水晶ヶ森|小山岳|松葉山（松葉城址）|亀老山|無宗天山|高森山|竜王山|岳山|堂堂山|根太山|雨森山|槇ノ山|遠見山|飯之山|笠松山東峰|鼻欠山,summit-candidate:80fb4ff56016a4dd|summit-candidate:54cf4155ab259d9d,40,mountains=57; candidates=2; conflicts=29
yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,50,4,8,29,関ヶ森|城山|三本杭|東三方ヶ森|前々司山|豊受山|極山|中三方ヶ森|樽谷山|根無山|権現山|黒岳|二ッ岳|真松嶺|柿王寺森|明神ヶ森|真城ヶ台|えんとつ山|生子山|犬返|種子川山|西赤石山|物住頭|上兜山|下兜山|三光ノ辻山|高月山|気多山|桂ヶ森|橡尾山|五郎丸|高丸|金見山|木峰|烏殿|一ヶ森|京の森|大迫山|鶴ノ子ノ頭|前社ヶ森|剣山|堂所山|池ノ城山|尻高峰|雨乞山|雨霧山|鉢が森|高山寺山|陣ヶ森|牛ヶ首,summit-candidate:339138a4e53293da|summit-candidate:4311f3ae9948ea08|summit-candidate:473a62086144ac33|summit-candidate:a6379cb2ebc004fb,41,mountains=50; candidates=4; conflicts=29
yamap_2023-01-28_11_53.gpx,鳥越山,29,1,3,29,愛宕山|常光寺山|日王山|中坂山|潮見山|子持山|湯築山|高戸山|犬吠山|泰の山|大丸山|鹿島山|唐子山|医王山|星岡山|岩子山|垣生山|津田山|鳥越山|谷田山|金毘羅山|佐古田山|古城山|尾崎山|えんとつ山|垣生山|要害山|若いもん山|権現山,summit-candidate:5b7c833ac0535534,42,mountains=29; candidates=1; conflicts=29
yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,64,5,5,28,高森山|障子山|鍵山（象ヶ森）|稔山|ヨソ山|御在所山|寒川山|鋸山|翠波峰|平石山|北三方ヶ森|古権現山|出石山|河原樋山|大森山|魚谷森|左谷ノ森|菊ヶ森|黒滝山|五葉が森|高森|瀬戸黒森|観音森|譲ヶ葉森|郭公岳|観音岳|音無山|御祝山|日浦嶺|打越山|岩屋山|高縄山|一の森|笹ヶ峰|壺神山|浄心山|階上山|高森山|北ヶ森|高土の峰|船山|コクゾ峰|大森山|大判山|高森山|大森山|高森山|町木山|寒台山|鎧掛山|尻割山|呉石山|三郷の辻|面木山|黒森|大森山|大野山|棟山|星ヶ森|草屋敷|大熊山|牛ノ峯|小森|常住,summit-candidate:19ab381ef6c337af|summit-candidate:428f403ddcc5a31a|summit-candidate:5f31b84e049f61fa|summit-candidate:7a8dca9b423536f5|summit-candidate:f55ffb534aa2ae4c,43,mountains=64; candidates=5; conflicts=28
yamap_2022-09-26_14_04.gpx,鏡山,28,1,2,28,尾ノ峰|腰折山|天神山|西山|岩子山|経ヶ森|道後山|大久保山|八里ヶ峠|潮見山|松軒山|石灰山|高文殊山|三本榎|鏡山|雌甲山|愛ノ山|扇山|金比羅山|古城山|青刈山|二反山|宅並山|本尊山|八堂山|八幡山|館山|峠ヶ森,summit-candidate:588c967023117267,44,mountains=28; candidates=1; conflicts=28
yamap_2022-10-03_14_57.gpx,雄甲山・雌甲山,28,1,2,28,尾ノ峰|腰折山|天神山|経ヶ森|道後山|潮見山|松軒山|石灰山|高文殊山|鏡山|雄甲山|雌甲山|愛ノ山|扇山|近見山|金比羅山|古城山|城山|宅並山|西の山|北山|八堂山|カレイ山|八幡山|高仙山|幻城下城|館山|峠ヶ森,summit-candidate:82d3009a6c1b2511,45,mountains=28; candidates=1; conflicts=28
yamap_2025-02-09_12_21.gpx,八幡山,28,1,3,28,尾ノ峰|腰折山|天神山|経ヶ森|道後山|八里ヶ峠|潮見山|松軒山|石灰山|高文殊山|鏡山|雄甲山|雌甲山|愛ノ山|扇山|金比羅山|古城山|宅並山|本尊山|北山|八堂山|カレイ山|念仏山|大頭山|高取山|八幡山|館山|峠ヶ森,summit-candidate:b9ae103da9e3136b,46,mountains=28; candidates=1; conflicts=28
yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,57,5,5,27,城山|大久保山|鬼ヶ城山|三本杭|八面山|大久保山|東三方ヶ森|雨包山|碁石ヶ森|陣ヶ森|豊受山|七々木山|割石東山|篠山|中三方ヶ森|白猪山|根無山|明神ヶ森|南三方ヶ森|下兜山|黒森山|善神山|前善神山|二ノ岳|四辻ノ森|三光ノ辻山|大黒山|東高月山|高月山|櫨ヶ森|毛山|城山|横ノ森|小屋ヶ森|串ヶ森|目黒鳥屋|長尾森|二箆山|気多山|桂ヶ森|三の森|三ッ足山|橡尾山|天堤山|城山|加塚山|谷崎山|小牛城|霧立山|地蔵山|剣ノ山|三傍示山|雨乞山|雨霧山|熊鷹山|櫛ヶ峰|大旗山,summit-candidate:27c1036d4aa2230e|summit-candidate:40068653b28bad40|summit-candidate:7ceb76663c2bb81b|summit-candidate:91ebf1d99654d5b2|summit-candidate:babbcdf7bbd23463,47,mountains=57; candidates=5; conflicts=27
yamap_2026-03-07_11_08.gpx,権現山,27,1,3,27,権現山|ヨソ山|大月山|北三方ヶ森|狩江権現山|戸祇御前山|古権現山|権現山|権現山|権現山|左谷ノ森|餓鬼ヶ森|瀬戸黒森|総津権現山|権現山|子持権現山|壺神山|権現山|尻割山|四本松|権現山|長山|笹峠山|三郷の辻|権現山|小森|辻ヶ峰,summit-candidate:e8b129f70e703be5,48,mountains=27; candidates=1; conflicts=27
yamap_2026-03-11_10_35.gpx,野津子山・軽ノ山,27,1,3,27,尾ノ峰|新城山|御幸寺山|西山|岩子山|護摩ヶ森|菊ヶ森|大久保山|八里ヶ峠|明神山|鉢巻山|立石山|大峰ヶ台|松軒山|久司山|雌甲山|塔ノ峰|海山|開山|本尊山|金子山|八堂山|霊仙山|高山|千秋寺山|軽ノ山|野津子山,summit-candidate:084fa7c9e55252dc,49,mountains=27; candidates=1; conflicts=27
yamap_2024-12-08_06_59.gpx,本尊山・秋葉山・立烏帽子山・明神山,45,3,5,26,観音山|皿ヶ森|白滝山|塩ヶ森|番駄ヶ森|ケタ山|大磨山|岩柄山|ヌタノサコ|明神山|三滝山|真松嶺|柿王寺森|種子川山|丸山|白石山|中津山(明神山)|天狗森|大谷山|本尊山|秋葉山|立烏帽子山|明神山|陣が森|皿が森|綱付山|岳山|京の森|大迫山|新谷神南山|天道ヶ頭|陣が森岳|竜王の峰|船ヶ迫岳|高森山|牛の峰|鞍掛山|大畑山|登議城山|白木山|うつむき山|妙見山|鉢が森|三石山|秋葉山,summit-candidate:f12898f5821b63b8|summit-candidate:0bd3d051cdb972fd|summit-candidate:23316af255d30882,50,mountains=45; candidates=3; conflicts=26
yamap_2022-10-21_12_15.gpx,愛ノ山,26,1,2,26,尾ノ峰|腰折山|天神山|経ヶ森|道後山|八里ヶ峠|潮見山|松軒山|石灰山|高文殊山|鏡山|雄甲山|雌甲山|すくも山|愛ノ山|扇山|金比羅山|古城山|宅並山|本尊山|北山|八堂山|カレイ山|八幡山|館山|峠ヶ森,summit-candidate:f676e5a22f523492,51,mountains=26; candidates=1; conflicts=26
yamap_2022-12-31_15_00.gpx,星岡山,26,1,4,26,花木山|中坂山|天神山|室岡山|忽那山|割石東山|湯築山|伊勢山|東山|黒崎山|西港山|大丸山|港山|すくも山|佐々久山|土亀山|天山|東山|星岡山|弁天山|谷田山|金毘羅山|佐古田山|御串山|城山|無宗天山,summit-candidate:5c9365b2a5a9c97f,52,mountains=26; candidates=1; conflicts=26
yamap_2025-03-30_12_56.gpx,京の森・大迫山,26,1,5,26,関ヶ森|御岳山|城山|極山|真松嶺|柿王寺森|真城ヶ台|犬返|五郎丸|高丸|金見山|木峰|烏殿|竜王山|岳山|一ヶ森|愛の森|京の森|大迫山|堂所山|池ノ城山|尻高峰|鉢が森|高山寺山|陣ヶ森|牛ヶ首,summit-candidate:13aa9354da4eb6d6,53,mountains=26; candidates=1; conflicts=26
yamap_2022-06-29_08_48.gpx,横山(横山城址),25,1,2,25,衣掛山|谷上山|権現山|高山|勝岡山|御岳山|倉谷山|甲が森|鷲ヶ頭山|横山(横山城址)|狩江権現山|鉢ヶ森（鉢ヶ森城址）|奥之城山|総津権現山|竜門山|張木山|斎藤山|薬師山|龍王山|小山岳|幻城上城|竜王山|愛の森|槇ノ山|鼻欠山,summit-candidate:43911aa413390192,54,mountains=25; candidates=1; conflicts=25
yamap_2024-01-27_10_11.gpx,御串山,24,1,2,24,花木山|天神山|室岡山|忽那山|湯築山|伊勢山|黒崎山|西港山|大丸山|港山|すくも山|佐々久山|土亀山|天山|星岡山|谷田山|金毘羅山|佐古田山|大空山|御串山|宝股山|開山|薬師山|城山,summit-candidate:02d59cd1260af017,55,mountains=24; candidates=1; conflicts=24
yamap_2023-01-03_07_36.gpx,福見山・河原樋山・真松嶺・柿王寺森,77,5,3,23,観音山|障子山|伽藍山|塩ヶ森|御岳山|ヌタノサコ|倉谷山|引地山|伊之子山|鋸山|割石東山|鷲ヶ頭山|篠山|大友山|極山|楢原山|割石峠山|河原樋山|真松嶺|柿王寺森|鉢ヶ森（鉢ヶ森城址）|見晴山|福見山|千羽ヶ岳|種子川山|船野山|奥之城山|前善神山|五葉が森|三森|総津権現山|秦皇山|平岡山(平岡城址)|竜門山|櫨ヶ森|音無山|夫婦山|トギ|高手山|打越山|二反山|薬師山|二の森|一の森|笹ヶ峰|天狗森|立烏帽子山|陣が森|岩が森|水晶ヶ森|尉之山|小山岳|勝山|松葉山（松葉城址）|御篠山|天が森|念仏山|綱付山|京の森|大迫山|加塚山|堂堂山|天道ヶ頭|高雄山|竜王の峰|槇ノ山|尻高峰|塩塚峰|高研山|うつむき山|妙見山|鉢が森|高山寺山|陣ヶ森|大熊山|笠松山|蒲山,summit-candidate:74dd1729abbd7bb5|summit-candidate:f2aae42aff3dea24|summit-candidate:b1d864fd1fcc9dcb|summit-candidate:4fec4dd128e55ab0|summit-candidate:90f628409cfebc32,56,mountains=77; candidates=5; conflicts=23
yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,76,5,5,23,関ヶ森|観音山|皿ヶ森|白滝山|塩ヶ森|番駄ヶ森|ケタ山|大磨山|鍵山（象ヶ森）|杉立山|岩柄山|ヌタノサコ|城山|三滝山|寒川山|平石山|出石山|真松嶺|柿王寺森|真城ヶ台|犬返|種子川山|黒滝山|丸山|観音森|白石山|観音岳|岩屋山|五郎丸|高丸|金見山|木峰|天狗森|大谷山|秋葉山|立烏帽子山|明神山|陣が森|足山|皿が森|烏殿|浄心山|綱付山|高土の峰|岳山|一ヶ森|京の森|コクゾ峰|新谷神南山|堂所山|天道ヶ頭|池ノ城山|御在所山|陣が森岳|大判山|竜王の峰|船ヶ迫岳|高森山|牛の峰|鞍掛山|大畑山|高森山|鎧掛山|登議城山|呉石山|白木山|雨乞山|うつむき山|妙見山|鉢が森|牛ヶ首|三石山|大野山|棟山|星ヶ森|草屋敷,summit-candidate:a637fbc518f58ac5|summit-candidate:0c210f0edfbda06f|summit-candidate:24dc6cf37ce4e715|summit-candidate:d4dc6f2bbe1f994f|summit-candidate:c2491268ea5645b7,57,mountains=76; candidates=5; conflicts=23
yamap_2022-01-29_08_35.gpx,皿ヶ森・経座ヶ森・ヨソ山,41,2,2,23,皿ヶ森|経座ヶ森|番駄ヶ森|ケタ山|大磨山|稔山|ヨソ山|大月山|三滝山|御在所山|戸祇御前山|左谷ノ森|菊ヶ森|餓鬼ヶ森|丸山|白石山|日浦嶺|秋葉山|明神山|皿が森|階上山|岳山|船山|新谷神南山|陣が森岳|船ヶ迫岳|高森山|牛の峰|鞍掛山|大畑山|寒台山|登議城山|権現山|白木山|長山|笹峠山|三郷の辻|黒森|三石山|牛ノ峯|小森,summit-candidate:59c561a08189d6b9|summit-candidate:7c532ef1be71a4d1,58,mountains=41; candidates=2; conflicts=23
yamap_2022-02-28_13_13.gpx,花木山,23,1,2,23,重茂山|花木山|天神山|室岡山|忽那山|龍石山|湯築山|伊勢山|黒崎山|西港山|大丸山|港山|すくも山|佐々久山|土亀山|天山|星岡山|谷田山|金毘羅山|佐古田山|御串山|城山|花見山,summit-candidate:fbd725fc8006e2c8,59,mountains=23; candidates=1; conflicts=23
yamap_2024-03-03_06_23.gpx,白石山,23,1,2,23,皿ヶ森|ケタ山|大磨山|杉立山|三滝山|丸山|白石山|観音岳|音無山|天ガ森|秋葉山|明神山|足山|新谷神南山|御在所山|船ヶ迫岳|鎌倉山|高森山|牛の峰|鞍掛山|大畑山|登議城山|白木山,summit-candidate:ac8e3853fbbf0c6f,60,mountains=23; candidates=1; conflicts=23
yamap_2025-07-06_07_10.gpx,谷崎山,23,1,2,23,三本杭|東三方ヶ森|碁石ヶ森|陣ヶ森|中三方ヶ森|白猪山|明神ヶ森|下兜山|四辻ノ森|三光ノ辻山|東高月山|高月山|横ノ森|小屋ヶ森|気多山|桂ヶ森|橡尾山|谷崎山|東黒森|伊吹山|雨乞山|黒森|大旗山,summit-candidate:0d157ed871f76807,61,mountains=23; candidates=1; conflicts=23
yamap_2025-12-20_07_28.gpx,池ノ城山,23,1,2,23,関ヶ森|番駄ヶ森|城山|真城ヶ台|犬返|丸山|城山|五郎丸|高丸|金見山|木峰|城山|皿が森|烏殿|岳山|一ヶ森|堂所山|池ノ城山|陣が森岳|鞍掛山|白木山|牛ヶ首|三石山,summit-candidate:f028aab45221cee6,62,mountains=23; candidates=1; conflicts=23
yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,67,4,6,22,稔山|ヨソ山|鬼ヶ城山|三本杭|八面山|大久保山|大月山|引地山|東三方ヶ森|碁石ヶ森|御在所山|陣ヶ森|七々木山|割石東山|篠山|戸祇御前山|中三方ヶ森|楢原山|割石峠山|白猪山|根無山|福見山|明神ヶ森|南三方ヶ森|魚谷森|左谷ノ森|下兜山|黒森山|菊ヶ森|餓鬼ヶ森|前善神山|二ノ岳|四辻ノ森|三光ノ辻山|高月山|櫨ヶ森|横ノ森|小屋ヶ森|串ヶ森|目黒鳥屋|二箆山|気多山|桂ヶ森|日浦嶺|三の森|二の森|橡尾山|笹ヶ峰|天堤山|階上山|船山|加塚山|谷崎山|小牛城|地蔵山|三傍示山|塩塚峰|権現山|長山|高研山|雨乞山|笹峠山|三郷の辻|黒森|小森|辻ヶ峰|大旗山,summit-candidate:0ff024bf702c13bb|summit-candidate:5b124255339c0714|summit-candidate:83f3af0488659ac8|summit-candidate:446b5fe1e7a8b2fd,63,mountains=67; candidates=4; conflicts=22
yamap_2022-03-03_10_47.gpx,奥之城山・ヌタノサコ,62,3,3,22,観音山|権現山|白滝山|伽藍山|塩ヶ森|岩柄山|御岳山|ヌタノサコ|城山|倉谷山|積善山|鷲ヶ頭山|大友山|権現山|岡山（岡城址）|鉢ヶ森（鉢ヶ森城址）|護摩ヶ森（護摩ヶ森城址）|見晴山|権現山|千羽ヶ岳|船野山|奥之城山|総津権現山|平岡山(平岡城址)|竜門山|権現山|夫婦山|観音山|国見山|城山|トギ|高手山|二反山|薬師山|天狗森|唐谷山|大谷山|城山|岩が森|行道山|水晶ヶ森|尉之山|小山岳|勝山|松葉山（松葉城址）|御篠山|天が森|念仏山|綱付山|幻城上城|大登山|堂堂山|天道ヶ頭|紅葉山|梁瀬山|高雄山|竜王の峰|槇ノ山|権現山|雨乞山|うつむき山|妙見山,summit-candidate:7d7066baad9d7077|summit-candidate:ea33d870d4700a56|summit-candidate:0ec3be2fa2295b82,64,mountains=62; candidates=3; conflicts=22
yamap_2025-04-09_06_48.gpx,新谷神南山・五十崎神南山,39,2,3,22,高森山|岩伽羅山|皿ヶ森|経座ヶ森|ケタ山|大磨山|杉立山|水梨山|向山|十門山(十門城址)|三滝山|遠ヶ森|丸山|羽子山|白石山|秋葉山|明神山|滝山|足山|新谷神南山|五十崎神南山|笠成山|御在所山|陣が森岳|黒岩岳|船ヶ迫岳|鎌倉山|高森山|牛の峰|鞍掛山|大畑山|大森山|登議城山|四本松|白木山|感応寺山|水無権現|秋葉山|黒山,summit-candidate:49147712961a83be|summit-candidate:6342f0069cd164e8,65,mountains=39; candidates=2; conflicts=22
yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,24,3,4,22,花木山|天神山|室岡山|忽那山|龍石山|湯築山|伊勢山|黒崎山|西港山|大丸山|港山|すくも山|佐々久山|土亀山|天山|星岡山|谷田山|金毘羅山|佐古田山|丸山|御串山|城山|花見山|丸山,summit-candidate:bf2b3499e08da2df|summit-candidate:5f001ac124f82ef6|summit-candidate:a9a2a270fb6273fe,66,mountains=24; candidates=3; conflicts=22
yamap_2022-04-22_17_29.gpx,碁石ヶ森,22,1,2,22,八面山|甲が森|三滝山|雨包山|源氏ヶ駄場（薊野峰）|碁石ヶ森|陣ヶ森|白猪山|明神ヶ森|四辻ノ森|三光ノ辻山|東高月山|横ノ森|小屋ヶ森|串ヶ森|長尾森|二箆山|気多山|滝山|谷崎山|雨乞山|大旗山,summit-candidate:ee9d736a090185dd,67,mountains=22; candidates=1; conflicts=22
yamap_2023-04-18_10_53.gpx,黒滝山・木久ヶ森,22,1,3,22,鍵山（象ヶ森）|寒川山|平石山|出石山|船野山|木久ヶ森|黒滝山|五葉が森|観音岳|岩屋山|一の森|滝山|高土の峰|コクゾ峰|大判山|高森山|鎧掛山|呉石山|大野山|棟山|星ヶ森|草屋敷,summit-candidate:9669b668bebfc145,68,mountains=22; candidates=1; conflicts=22
yamap_2024-04-28_07_11.gpx,狼ヶ城山,22,1,3,22,城山|源氏ヶ駄場（薊野峰）|東山|東山|冠岳|高森|城山|狼ヶ城山|日浦嶺|打越山|城山|黒岩山|大野山|水なし山|正木ノ森|黒川山|別子山|佐々連尾山|天満山|大森山|三ヶ森|扇山,summit-candidate:95a8fa74fd4af7b0,69,mountains=22; candidates=1; conflicts=22
yamap_2024-03-30_07_11.gpx,御祝山・横ノ森・小屋ヶ森・串ヶ森・目黒鳥屋・長尾森,34,2,6,21,鬼ヶ城山|三本杭|八面山|大久保山|碁石ヶ森|陣ヶ森|七々木山|中三方ヶ森|白猪山|明神ヶ森|南三方ヶ森|黒森山|二ノ岳|四辻ノ森|三光ノ辻山|東高月山|高月山|御祝山|横ノ森|小屋ヶ森|串ヶ森|目黒鳥屋|長尾森|二箆山|気多山|桂ヶ森|三の森|橡尾山|天堤山|谷崎山|小牛城|三傍示山|雨乞山|大旗山,summit-candidate:9186201ca03b041d|summit-candidate:12c27f259b66de80,70,mountains=34; candidates=2; conflicts=21
yamap_2022-05-07_07_14.gpx,寒川山・鋸山・七々木山・豊受山・赤星山,30,3,7,21,三本杭|東三方ヶ森|前々司山|寒川山|豊受山|赤星山|七々木山|鋸山|翠波峰|平石山|姫草|中三方ヶ森|石墨山|樽谷山|根無山|綱繰山|皿ヶ嶺|下兜山|高月山|桂ヶ森|猿越山|西山|橡尾山|野地峰|貝渚山|五段城|三ッ森山|三つ足山|大森山|雨霧山,summit-candidate:2f7dbee4c5bde53e|summit-candidate:eaabf45a5163fb65|summit-candidate:db51ae1b2be57eea,71,mountains=30; candidates=3; conflicts=21
yamap_2024-03-16_13_58.gpx,斎藤山,21,1,2,21,衣掛山|谷上山|権現山|高山|勝岡山|甲が森|横山(横山城址)|狩江権現山|権現山|権現山|トギ|張木山|高手山|斎藤山|唐谷山|龍王山|幻城上城|竜王山|愛の森|雨乞山|鼻欠山,summit-candidate:3c28b6ebd5a97155,72,mountains=21; candidates=1; conflicts=21
yamap_2026-01-18_09_11.gpx,竜王の峰,21,1,4,21,観音山|塩ヶ森|ヌタノサコ|極山|真松嶺|柿王寺森|種子川山|天狗森|立烏帽子山|陣が森|綱付山|京の森|大迫山|大判山|竜王の峰|尻高峰|うつむき山|妙見山|鉢が森|高山寺山|陣ヶ森,summit-candidate:51c8bc6a368c422c,73,mountains=21; candidates=1; conflicts=21
yamap_2022-05-15_06_10.gpx,割石東山・青滝山・堂ヶ森,71,6,4,20,三本杭|東三方ヶ森|うなめご|前々司山|陣ヶ森|豊受山|割石東山|青滝山|堂ヶ森|自念子ノ頭|姫草|篠山|泉ガ森|東山|前赤石山|中三方ヶ森|法師山|梅ヶ谷山|樽谷山|根無山|エビラ山|東山|福見山|明神ヶ森|皿ヶ嶺|下兜山|木久ヶ森|善神山|前善神山|東赤石山|八巻山|三光ノ辻山|観音森|大黒山|高月山|櫨ヶ森|毛山|観音岳|気多山|五代ヶ森|桂ヶ森|黒森山|沓掛山|平家平|子持権現山|岩屋山|銅山峰|三ッ足山|橡尾山|ハネズル山|滝山|浄心山|銅が鳴|高土の峰|加塚山|丸石山|野地峰|谷崎山|霧立山|鎧掛山|剣ノ山|峰畑山|高研山|大ノ森|雨乞山|妙見森|雨霧山|熊鷹山|兵庫山|生之越|玉取山,summit-candidate:2b97141dc260a078|summit-candidate:124ae25a51aa9a64|summit-candidate:242762a3c600ff91|summit-candidate:4b33f9c73e644793|summit-candidate:57e8c6cb102c9500|summit-candidate:bb644412fd9a132c,74,mountains=71; candidates=6; conflicts=20
yamap_2024-02-24_07_06.gpx,高月山・東高月山・郭公岳・櫨ヶ森・毛山,60,5,4,20,三本杭|八面山|引地山|東三方ヶ森|雨包山|碁石ヶ森|前々司山|陣ヶ森|豊受山|鋸山|割石東山|篠山|中三方ヶ森|古権現山|楢原山|割石峠山|白猪山|根無山|福見山|明神ヶ森|魚谷森|下兜山|善神山|前善神山|四辻ノ森|三光ノ辻山|大黒山|譲ヶ葉森|郭公岳|東高月山|高月山|櫨ヶ森|毛山|御祝山|横ノ森|小屋ヶ森|長尾森|二箆山|気多山|桂ヶ森|高縄山|二の森|三ッ足山|橡尾山|笹ヶ峰|北ヶ森|加塚山|谷崎山|霧立山|町木山|剣ノ山|塩塚峰|高研山|雨乞山|雨霧山|面木山|常住|熊鷹山|櫛ヶ峰|大旗山,summit-candidate:90c3723735d95c0d|summit-candidate:62351b8782d6f597|summit-candidate:3853fbbba7330ec4|summit-candidate:f7e5fd7b11eb7bd4|summit-candidate:ba56c1ac8ac55c5f,75,mountains=60; candidates=5; conflicts=20
yamap_2026-03-01_06_45.gpx,剣ノ山・三傍示山・塩塚峰,49,5,3,19,鬼ヶ城山|八面山|大久保山|引地山|雨包山|七々木山|鋸山|割石東山|篠山|古権現山|楢原山|割石峠山|福見山|南三方ヶ森|魚谷森|黒森山|善神山|前善神山|二ノ岳|大黒山|譲ヶ葉森|郭公岳|東高月山|櫨ヶ森|毛山|御祝山|串ヶ森|目黒鳥屋|長尾森|二箆山|高縄山|三の森|二の森|三ッ足山|笹ヶ峰|天堤山|北ヶ森|加塚山|小牛城|霧立山|地蔵山|剣ノ山|三傍示山|塩塚峰|高研山|面木山|常住|熊鷹山|櫛ヶ峰,summit-candidate:78274ad93e160452|summit-candidate:0d5802be6f4a6c6e|summit-candidate:737ce2580de91527|summit-candidate:740ae36ed8c63d60|summit-candidate:7a53852cc6c3e971,76,mountains=49; candidates=5; conflicts=19
