decision_row_id,mountain_no,mountain_name,suggested_summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,review_bucket,compact_review_priority,review_packet_id,review_packet_path,decision_status,accepted_summit_candidate_id,rejected_summit_candidate_ids,needs_external_map_check,needs_redetection,decision_basis,reviewer_note,reviewed_at,reviewer
dec-0171,171,塔ノ峰,summit-candidate:101c1b0635c0bec0,yamap_2022-12-25_10_09.gpx,高山,131.66666666666666,150,18.33,0.7365,resolve_conflict,high,gpx_group_0007,review_packets/gpx_groups/gpx_group_0007_yamap_2022-12-25_10_09.md,pending_review,,,,,,,,
dec-0172,172,海山,summit-candidate:101c1b0635c0bec0,yamap_2022-12-25_10_09.gpx,高山,131.66666666666666,155,23.33,0.7365,resolve_conflict,high,gpx_group_0007,review_packets/gpx_groups/gpx_group_0007_yamap_2022-12-25_10_09.md,pending_review,,,,,,,,
dec-0173,173,近見山,summit-candidate:d5b708b4d3aa86a0,yamap_2022-12-25_11_41.gpx,近見山,239.86,244,4.14,0.7875,accept_candidate_after_map_check,medium,gpx_group_0151,review_packets/gpx_groups/gpx_group_0151_yamap_2022-12-25_11_41.md,pending_review,,,,,,,,
dec-0174,174,唐子山,summit-candidate:71f4bbfe52f75585,yamap_2022-12-25_12_44.gpx,唐子山,108.91779584922217,105,3.92,0.7875,accept_candidate_after_map_check,medium,gpx_group_0170,review_packets/gpx_groups/gpx_group_0170_yamap_2022-12-25_12_44.md,pending_review,,,,,,,,
dec-0175,175,医王山,summit-candidate:1ed32ce6414c2781,yamap_2022-12-25_13_36.gpx,医王山,98.37666666666667,100,1.62,0.7875,resolve_conflict,high,gpx_group_0016,review_packets/gpx_groups/gpx_group_0016_yamap_2022-12-25_13_36.md,pending_review,,,,,,,,
dec-0176,176,永納山(永納山城址),summit-candidate:1ed32ce6414c2781,yamap_2022-12-25_13_36.gpx,医王山,98.37666666666667,132,33.62,0.6855,resolve_conflict,high,gpx_group_0016,review_packets/gpx_groups/gpx_group_0016_yamap_2022-12-25_13_36.md,pending_review,,,,,,,,
dec-0177,177,佐々久山,summit-candidate:1ed32ce6414c2781,yamap_2022-12-25_13_36.gpx,医王山,98.37666666666667,56,42.38,0.6855,resolve_conflict,high,gpx_group_0016,review_packets/gpx_groups/gpx_group_0016_yamap_2022-12-25_13_36.md,pending_review,,,,,,,,
dec-0178,178,土亀山,summit-candidate:5c9365b2a5a9c97f,yamap_2022-12-31_15_00.gpx,星岡山,69.03333333333333,50,19.03,0.7365,resolve_conflict,high,gpx_group_0052,review_packets/gpx_groups/gpx_group_0052_yamap_2022-12-31_15_00.md,pending_review,,,,,,,,
dec-0179,179,天山,summit-candidate:5c9365b2a5a9c97f,yamap_2022-12-31_15_00.gpx,星岡山,69.03333333333333,51,18.03,0.7365,resolve_conflict,high,gpx_group_0052,review_packets/gpx_groups/gpx_group_0052_yamap_2022-12-31_15_00.md,pending_review,,,,,,,,
dec-0180,180,東山,summit-candidate:2b7cce23b57844a5,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,1699.1266666666668,1392,307.13,0.6345,resolve_conflict,high,gpx_group_0091,review_packets/gpx_groups/gpx_group_0091_yamap_2022-10-08_06_12.md,pending_review,,,,,,,,
dec-0181,181,星岡山,summit-candidate:5c9365b2a5a9c97f,yamap_2022-12-31_15_00.gpx,星岡山,69.03333333333333,75,5.97,0.7875,resolve_conflict,high,gpx_group_0052,review_packets/gpx_groups/gpx_group_0052_yamap_2022-12-31_15_00.md,pending_review,,,,,,,,
dec-0182,182,河原樋山,summit-candidate:b1d864fd1fcc9dcb,yamap_2023-01-03_07_36.gpx,福見山・河原樋山・真松嶺・柿王寺森,860.4766666666668,864,3.52,0.7875,accept_candidate_after_map_check,medium,gpx_group_0056,review_packets/gpx_groups/gpx_group_0056_yamap_2023-01-03_07_36.md,pending_review,,,,,,,,
dec-0183,183,真松嶺,summit-candidate:74dd1729abbd7bb5,yamap_2023-01-03_07_36.gpx,福見山・河原樋山・真松嶺・柿王寺森,538.9699999999999,548,9.03,0.7875,resolve_conflict,high,gpx_group_0056,review_packets/gpx_groups/gpx_group_0056_yamap_2023-01-03_07_36.md,pending_review,,,,,,,,
dec-0184,184,柿王寺森,summit-candidate:74dd1729abbd7bb5,yamap_2023-01-03_07_36.gpx,福見山・河原樋山・真松嶺・柿王寺森,538.9699999999999,545,6.03,0.7875,resolve_conflict,high,gpx_group_0056,review_packets/gpx_groups/gpx_group_0056_yamap_2023-01-03_07_36.md,pending_review,,,,,,,,
dec-0185,185,岩子山,summit-candidate:45f49d8fd831427c,yamap_2023-01-06_11_33.gpx,岩子山・垣生山・津田山・弁天山,110.77666666666669,111,0.22,0.7875,resolve_conflict,high,gpx_group_0033,review_packets/gpx_groups/gpx_group_0033_yamap_2023-01-06_11_33.md,pending_review,,,,,,,,
dec-0186,186,垣生山,summit-candidate:45f49d8fd831427c,yamap_2023-01-06_11_33.gpx,岩子山・垣生山・津田山・弁天山,110.77666666666669,118,7.22,0.7875,resolve_conflict,high,gpx_group_0033,review_packets/gpx_groups/gpx_group_0033_yamap_2023-01-06_11_33.md,pending_review,,,,,,,,
dec-0187,187,津田山,summit-candidate:45f49d8fd831427c,yamap_2023-01-06_11_33.gpx,岩子山・垣生山・津田山・弁天山,110.77666666666669,110,0.78,0.7875,resolve_conflict,high,gpx_group_0033,review_packets/gpx_groups/gpx_group_0033_yamap_2023-01-06_11_33.md,pending_review,,,,,,,,
dec-0188,188,弁天山,summit-candidate:8178723bbadb1c72,yamap_2023-01-06_11_33.gpx,岩子山・垣生山・津田山・弁天山,123.67,130,6.33,0.7875,resolve_conflict,high,gpx_group_0033,review_packets/gpx_groups/gpx_group_0033_yamap_2023-01-06_11_33.md,pending_review,,,,,,,,
dec-0189,189,権現山,summit-candidate:32bb5e7e1071e808,yamap_2023-01-08_09_18.gpx,権現山,497.2277182534487,491,6.23,0.7875,accept_candidate_after_map_check,medium,gpx_group_0138,review_packets/gpx_groups/gpx_group_0138_yamap_2023-01-08_09_18.md,pending_review,,,,,,,,
dec-0190,190,黒瀬山（黒瀬城址）,summit-candidate:8a7a47d167c1aba6,yamap_2023-01-08_14_24.gpx,黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...,349.4466666666667,341,8.45,0.7875,resolve_conflict,high,gpx_group_0006,review_packets/gpx_groups/gpx_group_0006_yamap_2023-01-08_14_24.md,pending_review,,,,,,,,
dec-0191,191,岡山（岡城址）,summit-candidate:8a7a47d167c1aba6,yamap_2023-01-08_14_24.gpx,黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...,349.4466666666667,360,10.55,0.58775,resolve_conflict,high,gpx_group_0006,review_packets/gpx_groups/gpx_group_0006_yamap_2023-01-08_14_24.md,pending_review,,,,,,,,
dec-0192,192,鉢ヶ森（鉢ヶ森城址）,summit-candidate:a660f8ef78c69ab0,yamap_2023-01-08_14_24.gpx,黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...,432.21000000000004,434,1.79,0.7875,accept_candidate_after_map_check,medium,gpx_group_0006,review_packets/gpx_groups/gpx_group_0006_yamap_2023-01-08_14_24.md,pending_review,,,,,,,,
dec-0193,193,護摩ヶ森（護摩ヶ森城址）,summit-candidate:a5f51c62e44d0847,yamap_2023-01-08_14_24.gpx,黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...,379.3966666666667,380,0.6,0.7875,accept_candidate_after_map_check,medium,gpx_group_0006,review_packets/gpx_groups/gpx_group_0006_yamap_2023-01-08_14_24.md,pending_review,,,,,,,,
dec-0194,194,我合山（我合城址）,summit-candidate:8a7a47d167c1aba6,yamap_2023-01-08_14_24.gpx,黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...,349.4466666666667,350,0.55,0.63875,resolve_conflict,high,gpx_group_0006,review_packets/gpx_groups/gpx_group_0006_yamap_2023-01-08_14_24.md,pending_review,,,,,,,,
dec-0195,195,由良山,summit-candidate:8f19c4c16e72e270,yamap_2023-01-10_10_30.gpx,由良山,243.4,249,5.6,0.7875,accept_candidate_after_map_check,medium,gpx_group_0144,review_packets/gpx_groups/gpx_group_0144_yamap_2023-01-10_10_30.md,pending_review,,,,,,,,
dec-0196,196,大森山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,291,4.11,0.7875,resolve_conflict,high,gpx_group_0005,review_packets/gpx_groups/gpx_group_0005_yamap_2023-01-21_12_43.md,pending_review,,,,,,,,
dec-0197,197,見晴山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,395,99.89,0.6345,resolve_conflict,high,gpx_group_0005,review_packets/gpx_groups/gpx_group_0005_yamap_2023-01-21_12_43.md,pending_review,,,,,,,,
dec-0198,198,権現山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,375,79.89,0.6345,resolve_conflict,high,gpx_group_0005,review_packets/gpx_groups/gpx_group_0005_yamap_2023-01-21_12_43.md,pending_review,,,,,,,,
dec-0199,199,遠見山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,130,165.11,0.6345,resolve_conflict,high,gpx_group_0005,review_packets/gpx_groups/gpx_group_0005_yamap_2023-01-21_12_43.md,pending_review,,,,,,,,
dec-0200,200,石神山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,303,7.89,0.7875,resolve_conflict,high,gpx_group_0005,review_packets/gpx_groups/gpx_group_0005_yamap_2023-01-21_12_43.md,pending_review,,,,,,,,
dec-0201,201,金比羅山,summit-candidate:c6ced2088a2376f5,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,225.95666666666668,203,22.96,0.7365,accept_candidate_after_map_check,medium,gpx_group_0005,review_packets/gpx_groups/gpx_group_0005_yamap_2023-01-21_12_43.md,pending_review,,,,,,,,
dec-0202,202,鳥越山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,100,0.08,0.7875,resolve_conflict,high,gpx_group_0042,review_packets/gpx_groups/gpx_group_0042_yamap_2023-01-28_11_53.md,pending_review,,,,,,,,
dec-0203,203,谷田山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,78,21.92,0.7365,resolve_conflict,high,gpx_group_0042,review_packets/gpx_groups/gpx_group_0042_yamap_2023-01-28_11_53.md,pending_review,,,,,,,,
dec-0204,204,金毘羅山,summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,谷田山・金毘羅山,58.70666666666667,41,17.71,0.7365,resolve_conflict,high,gpx_group_0129,review_packets/gpx_groups/gpx_group_0129_yamap_2023-01-28_12_19.md,pending_review,,,,,,,,
dec-0205,205,佐古田山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,77,22.92,0.7365,resolve_conflict,high,gpx_group_0042,review_packets/gpx_groups/gpx_group_0042_yamap_2023-01-28_11_53.md,pending_review,,,,,,,,
dec-0206,206,古城山,summit-candidate:1432f597b5dca157,yamap_2023-01-28_14_27.gpx,古城山・尾崎山,253.17333333333332,202,51.17,0.6345,resolve_conflict,high,gpx_group_0017,review_packets/gpx_groups/gpx_group_0017_yamap_2023-01-28_14_27.md,pending_review,,,,,,,,
dec-0207,207,尾崎山,summit-candidate:1432f597b5dca157,yamap_2023-01-28_14_27.gpx,古城山・尾崎山,253.17333333333332,260,6.83,0.7875,resolve_conflict,high,gpx_group_0017,review_packets/gpx_groups/gpx_group_0017_yamap_2023-01-28_14_27.md,pending_review,,,,,,,,
dec-0208,208,宝ヶ峯,summit-candidate:079ae30d76fb11c2,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,280.85333333333335,284,3.15,0.7875,resolve_conflict,high,gpx_group_0019,review_packets/gpx_groups/gpx_group_0019_yamap_2022-03-13_09_49.md,pending_review,,,,,,,,
dec-0209,209,淡路ヶ峠,summit-candidate:079ae30d76fb11c2,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,280.85333333333335,273,7.85,0.7875,resolve_conflict,high,gpx_group_0019,review_packets/gpx_groups/gpx_group_0019_yamap_2022-03-13_09_49.md,pending_review,,,,,,,,
dec-0210,210,福見山,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1051,123.69,0.6345,resolve_conflict,high,gpx_group_0063,review_packets/gpx_groups/gpx_group_0063_yamap_2023-03-11_06_08.md,pending_review,,,,,,,,
dec-0211,211,明神ヶ森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1217,289.69,0.6345,resolve_conflict,high,gpx_group_0063,review_packets/gpx_groups/gpx_group_0063_yamap_2023-03-11_06_08.md,pending_review,,,,,,,,
dec-0212,212,南三方ヶ森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1156,228.69,0.6345,resolve_conflict,high,gpx_group_0063,review_packets/gpx_groups/gpx_group_0063_yamap_2023-03-11_06_08.md,pending_review,,,,,,,,
dec-0213,213,魚谷森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1005,77.69,0.6345,resolve_conflict,high,gpx_group_0063,review_packets/gpx_groups/gpx_group_0063_yamap_2023-03-11_06_08.md,pending_review,,,,,,,,
dec-0214,214,左谷ノ森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,932,4.69,0.7875,resolve_conflict,high,gpx_group_0063,review_packets/gpx_groups/gpx_group_0063_yamap_2023-03-11_06_08.md,pending_review,,,,,,,,
dec-0215,215,真城ヶ台,summit-candidate:6d533e458b56f1d6,yamap_2023-03-15_09_53.gpx,真城ヶ台,583.6133333333333,587,3.39,0.7875,accept_candidate_after_map_check,medium,gpx_group_0228,review_packets/gpx_groups/gpx_group_0228_yamap_2023-03-15_09_53.md,pending_review,,,,,,,,
dec-0216,216,千羽ヶ岳,summit-candidate:afd70dd670366e77,yamap_2023-03-20_15_17.gpx,千羽ヶ岳,406.43,412,5.57,0.7875,accept_candidate_after_map_check,medium,gpx_group_0199,review_packets/gpx_groups/gpx_group_0199_yamap_2023-03-20_15_17.md,pending_review,,,,,,,,
dec-0217,217,皿ヶ嶺,summit-candidate:7a1f0e8b5f9e5cc2,yamap_2022-04-15_11_52.gpx,皿ヶ嶺・引地山,1277.043085490437,1278,0.96,0.7875,resolve_conflict,high,gpx_group_0108,review_packets/gpx_groups/gpx_group_0108_yamap_2022-04-15_11_52.md,pending_review,,,,,,,,
dec-0218,218,えんとつ山,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,127,444.17,0.6345,resolve_conflict,high,gpx_group_0041,review_packets/gpx_groups/gpx_group_0041_yamap_2023-03-29_05_31.md,pending_review,,,,,,,,
dec-0219,219,生子山,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,301,270.17,0.6345,resolve_conflict,high,gpx_group_0041,review_packets/gpx_groups/gpx_group_0041_yamap_2023-03-29_05_31.md,pending_review,,,,,,,,
dec-0220,220,犬返,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,576,4.83,0.7875,resolve_conflict,high,gpx_group_0041,review_packets/gpx_groups/gpx_group_0041_yamap_2023-03-29_05_31.md,pending_review,,,,,,,,
dec-0221,221,種子川山,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,539,32.17,0.6855,resolve_conflict,high,gpx_group_0041,review_packets/gpx_groups/gpx_group_0041_yamap_2023-03-29_05_31.md,pending_review,,,,,,,,
dec-0222,222,西赤石山,summit-candidate:473a62086144ac33,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,1619.846666666667,1626,6.15,0.7875,accept_candidate_after_map_check,medium,gpx_group_0041,review_packets/gpx_groups/gpx_group_0041_yamap_2023-03-29_05_31.md,pending_review,,,,,,,,
dec-0223,223,物住頭,summit-candidate:61a5956a49a7ace2,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,1631.9833333333333,1635,3.02,0.7875,resolve_conflict,high,gpx_group_0091,review_packets/gpx_groups/gpx_group_0091_yamap_2022-10-08_06_12.md,pending_review,,,,,,,,
dec-0224,224,上兜山,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,1559,987.83,0.6345,resolve_conflict,high,gpx_group_0041,review_packets/gpx_groups/gpx_group_0041_yamap_2023-03-29_05_31.md,pending_review,,,,,,,,
dec-0225,225,下兜山,summit-candidate:4311f3ae9948ea08,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,1239.3733333333334,1234,5.37,0.7875,accept_candidate_after_map_check,medium,gpx_group_0041,review_packets/gpx_groups/gpx_group_0041_yamap_2023-03-29_05_31.md,pending_review,,,,,,,,
dec-0226,226,黒森山,summit-candidate:924ccfedeb6c2d2c,yamap_2023-04-04_12_51.gpx,黒森山,1151.5666666666666,1154,2.43,0.608,check_location_warning,high,gpx_group_0234,review_packets/gpx_groups/gpx_group_0234_yamap_2023-04-04_12_51.md,pending_review,,,,,,,,
dec-0227,227,菊ヶ森,summit-candidate:2a670286f545beb2,yamap_2023-04-09_09_08.gpx,菊ヶ森・餓鬼ヶ森,910.6433333333334,914,3.36,0.7875,resolve_conflict,high,gpx_group_0084,review_packets/gpx_groups/gpx_group_0084_yamap_2023-04-09_09_08.md,pending_review,,,,,,,,
dec-0228,228,餓鬼ヶ森,summit-candidate:be07cff01023e072,yamap_2023-04-09_09_08.gpx,菊ヶ森・餓鬼ヶ森,950.8066666666667,954,3.19,0.7875,accept_candidate_after_map_check,medium,gpx_group_0084,review_packets/gpx_groups/gpx_group_0084_yamap_2023-04-09_09_08.md,pending_review,,,,,,,,
dec-0229,229,船野山,summit-candidate:7880c9d0de83468b,yamap_2023-04-18_06_58.gpx,船野山,452.99666666666667,412,41,0.6855,accept_candidate_after_map_check,medium,gpx_group_0211,review_packets/gpx_groups/gpx_group_0211_yamap_2023-04-18_06_58.md,pending_review,,,,,,,,
dec-0230,230,木久ヶ森,summit-candidate:9669b668bebfc145,yamap_2023-04-18_10_53.gpx,黒滝山・木久ヶ森,811.0092135228584,752,59.01,0.6345,resolve_conflict,high,gpx_group_0068,review_packets/gpx_groups/gpx_group_0068_yamap_2023-04-18_10_53.md,pending_review,,,,,,,,
dec-0231,231,黒滝山,summit-candidate:9669b668bebfc145,yamap_2023-04-18_10_53.gpx,黒滝山・木久ヶ森,811.0092135228584,809,2.01,0.7875,resolve_conflict,high,gpx_group_0068,review_packets/gpx_groups/gpx_group_0068_yamap_2023-04-18_10_53.md,pending_review,,,,,,,,
dec-0232,232,奥之城山,summit-candidate:ea33d870d4700a56,yamap_2022-03-03_10_47.gpx,奥之城山・ヌタノサコ,414.2866666666667,420,5.71,0.7875,accept_candidate_after_map_check,medium,gpx_group_0064,review_packets/gpx_groups/gpx_group_0064_yamap_2022-03-03_10_47.md,pending_review,,,,,,,,
dec-0233,233,天狗岳,summit-candidate:3b98b67bbe0fe0f9,yamap_2022-05-22_08_09.gpx,石鎚山・天狗岳・南尖峰,1979.1701508543217,1982,2.83,0.608,resolve_conflict,high,gpx_group_0115,review_packets/gpx_groups/gpx_group_0115_yamap_2022-05-22_08_09.md,pending_review,,,,,,,,
dec-0234,234,石鎚山,summit-candidate:65906dbbd6e5b747,yamap_2025-09-07_08_00.gpx,鶴ノ子ノ頭・石鎚山,1647.683322091346,1972,324.32,0.6345,resolve_conflict,high,gpx_group_0110,review_packets/gpx_groups/gpx_group_0110_yamap_2025-09-07_08_00.md,pending_review,,,,,,,,
dec-0235,235,善神山,summit-candidate:367897a1c7a2d287,yamap_2023-05-27_09_55.gpx,前善神山・善神山,1089.5833333333333,1094,4.42,0.7875,resolve_conflict,high,gpx_group_0101,review_packets/gpx_groups/gpx_group_0101_yamap_2023-05-27_09_55.md,pending_review,,,,,,,,
dec-0236,236,前善神山,summit-candidate:367897a1c7a2d287,yamap_2023-05-27_09_55.gpx,前善神山・善神山,1089.5833333333333,1070,19.58,0.7365,resolve_conflict,high,gpx_group_0101,review_packets/gpx_groups/gpx_group_0101_yamap_2023-05-27_09_55.md,pending_review,,,,,,,,
dec-0237,237,五葉が森,summit-candidate:9488d92d9ea95406,yamap_2023-06-11_11_57.gpx,五葉が森,837.212880782981,841,3.79,0.7875,accept_candidate_after_map_check,medium,gpx_group_0194,review_packets/gpx_groups/gpx_group_0194_yamap_2023-06-11_11_57.md,pending_review,,,,,,,,
dec-0238,238,冠岳,summit-candidate:b73a23fa4b3abc39,yamap_2023-09-06_13_30.gpx,冠岳,1375.6266666666668,1380,4.37,0.7875,resolve_conflict,high,gpx_group_0089,review_packets/gpx_groups/gpx_group_0089_yamap_2023-09-06_13_30.md,pending_review,,,,,,,,
dec-0239,239,東赤石山,summit-candidate:2b7cce23b57844a5,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,1699.1266666666668,1710,10.87,0.7365,resolve_conflict,high,gpx_group_0091,review_packets/gpx_groups/gpx_group_0091_yamap_2022-10-08_06_12.md,pending_review,,,,,,,,
dec-0240,240,八巻山,summit-candidate:2b7cce23b57844a5,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,1699.1266666666668,1698,1.13,0.7875,resolve_conflict,high,gpx_group_0091,review_packets/gpx_groups/gpx_group_0091_yamap_2022-10-08_06_12.md,pending_review,,,,,,,,
dec-0241,241,ベツソ山,summit-candidate:dba931625b34d9ac,yamap_2023-10-13_10_02.gpx,ベツソ山・歯朶谷山,313.21999999999997,266,47.22,0.6855,resolve_conflict,high,gpx_group_0025,review_packets/gpx_groups/gpx_group_0025_yamap_2023-10-13_10_02.md,pending_review,,,,,,,,
dec-0242,242,歯朶谷山,summit-candidate:dba931625b34d9ac,yamap_2023-10-13_10_02.gpx,ベツソ山・歯朶谷山,313.21999999999997,314,0.78,0.7875,resolve_conflict,high,gpx_group_0025,review_packets/gpx_groups/gpx_group_0025_yamap_2023-10-13_10_02.md,pending_review,,,,,,,,
dec-0243,243,丸山,summit-candidate:2670057d58a25475,yamap_2023-10-14_07_53.gpx,丸山,616.4333333333334,624,7.57,0.7875,accept_candidate_after_map_check,medium,gpx_group_0200,review_packets/gpx_groups/gpx_group_0200_yamap_2023-10-14_07_53.md,pending_review,,,,,,,,
dec-0244,244,二ノ岳,summit-candidate:b58470f57bb41331,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,1152.69,1156,3.31,0.608,check_location_warning,high,gpx_group_0086,review_packets/gpx_groups/gpx_group_0086_yamap_2023-10-22_06_44.md,pending_review,,,,,,,,
dec-0245,245,高森,summit-candidate:5771cdd191c3861d,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,1351.1733333333334,1360,8.83,0.608,resolve_conflict,high,gpx_group_0086,review_packets/gpx_groups/gpx_group_0086_yamap_2023-10-22_06_44.md,pending_review,,,,,,,,
dec-0246,246,四辻ノ森,summit-candidate:d659f1dc6e5fa0b5,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,1206.9212487152886,1201,5.92,0.7875,accept_candidate_after_map_check,medium,gpx_group_0146,review_packets/gpx_groups/gpx_group_0146_yamap_2023-11-11_07_17.md,pending_review,,,,,,,,
dec-0247,247,三光ノ辻山,summit-candidate:c4504025c94f843c,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,1215.0715256104047,1215,0.07,0.7875,accept_candidate_after_map_check,medium,gpx_group_0146,review_packets/gpx_groups/gpx_group_0146_yamap_2023-11-11_07_17.md,pending_review,,,,,,,,
dec-0248,248,瀬戸黒森,summit-candidate:290abf917754fd0b,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,972.6666666666666,976,3.33,0.7875,accept_candidate_after_map_check,medium,gpx_group_0134,review_packets/gpx_groups/gpx_group_0134_yamap_2023-11-19_06_46.md,pending_review,,,,,,,,
dec-0249,249,羽子山,summit-candidate:9a0532ee2b40e5f3,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,725.5,730,4.5,0.7875,accept_candidate_after_map_check,medium,gpx_group_0134,review_packets/gpx_groups/gpx_group_0134_yamap_2023-11-19_06_46.md,pending_review,,,,,,,,
dec-0250,250,観音森,summit-candidate:cf1cb583d492455c,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,784.9416257231666,779,5.94,0.7875,accept_candidate_after_map_check,medium,gpx_group_0134,review_packets/gpx_groups/gpx_group_0134_yamap_2023-11-19_06_46.md,pending_review,,,,,,,,
dec-0251,251,三森,summit-candidate:f7593239fa7bdcc9,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,864.3133333333334,867,2.69,0.7875,accept_candidate_after_map_check,medium,gpx_group_0134,review_packets/gpx_groups/gpx_group_0134_yamap_2023-11-19_06_46.md,pending_review,,,,,,,,
dec-0252,252,総津権現山,summit-candidate:f108570a8e33ce90,yamap_2023-12-17_07_11.gpx,総津権現山,437.40333333333336,440,2.6,0.7875,accept_candidate_after_map_check,medium,gpx_group_0154,review_packets/gpx_groups/gpx_group_0154_yamap_2023-12-17_07_11.md,pending_review,,,,,,,,
dec-0253,253,秦皇山,summit-candidate:1d97e1955af85092,yamap_2023-12-17_10_30.gpx,平岡山(平岡城址) ,417.80228626332246,874,456.2,0.6345,resolve_conflict,high,gpx_group_0021,review_packets/gpx_groups/gpx_group_0021_yamap_2023-12-17_10_30.md,pending_review,,,,,,,,
dec-0254,254,平岡山(平岡城址),summit-candidate:1d97e1955af85092,yamap_2023-12-17_10_30.gpx,平岡山(平岡城址) ,417.80228626332246,414,3.8,0.7875,resolve_conflict,high,gpx_group_0021,review_packets/gpx_groups/gpx_group_0021_yamap_2023-12-17_10_30.md,pending_review,,,,,,,,
