mountain_no,mountain_name,candidate_count,top_summit_candidate_id,top_score,top_confidence,top_track_name,top_source_gpx_basename,top_candidate_ele_m,mountain_elevation_m,top_elevation_diff_m,csv_coordinate_distance_m,location_summary,activity_link_summary,needs_human_review,review_reason_codes,notes
431,大座礼山,9,summit-candidate:20557338e1ab5de6,0.68,medium,三ッ森山・大座礼山,yamap_2025-10-05_08_42.gpx,1586.63,1587,0.37,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=大座礼山(#431); candidate=summit-candidate:20557338e1ab5de6; track=""三ッ森山・大座礼山""; score=0.68; name_tier=strong; ele_diff=0.37m; loc=mismatch_warning; act_conf=high"
432,三つ足山,19,summit-candidate:565ba3761956d9b3,0.69,medium,大森山・佐々連尾山・三つ足山,yamap_2025-10-11_06_24.gpx,1426.56,1452,25.44,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=三つ足山(#432); candidate=summit-candidate:565ba3761956d9b3; track=""大森山・佐々連尾山・三つ足山""; score=0.69; name_tier=strong; ele_diff=25.44m; loc=strong_overlap; act_conf=high"
433,大森山,30,summit-candidate:565ba3761956d9b3,0.75,medium,大森山・佐々連尾山・三つ足山,yamap_2025-10-11_06_24.gpx,1426.56,1433,6.44,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=大森山(#433); candidate=summit-candidate:565ba3761956d9b3; track=""大森山・佐々連尾山・三つ足山""; score=0.75; name_tier=strong; ele_diff=6.44m; loc=strong_overlap; act_conf=high"
434,佐々連尾山,17,summit-candidate:565ba3761956d9b3,0.69,medium,大森山・佐々連尾山・三つ足山,yamap_2025-10-11_06_24.gpx,1426.56,1404,22.56,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=佐々連尾山(#434); candidate=summit-candidate:565ba3761956d9b3; track=""大森山・佐々連尾山・三つ足山""; score=0.69; name_tier=strong; ele_diff=22.56m; loc=strong_overlap; act_conf=high"
435,東ノ冠岳,6,summit-candidate:b73a23fa4b3abc39,0.5,low,冠岳,yamap_2023-09-06_13_30.gpx,1375.63,1920,544.37,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=東ノ冠岳(#435); candidate=summit-candidate:b73a23fa4b3abc39; track=""冠岳""; score=0.5; name_tier=medium; ele_diff=544.37m; loc=strong_overlap; act_conf=high"
436,大峰,33,summit-candidate:1946316119cd7251,0.75,medium,大峰,yamap_2025-10-23_15_58.gpx,362.59,358,4.59,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous|timezone_sensitive_activity_link,"mountain=大峰(#436); candidate=summit-candidate:1946316119cd7251; track=""大峰""; score=0.75; name_tier=strong; ele_diff=4.59m; loc=strong_overlap; act_conf=high"
437,堂堂山,32,summit-candidate:f3bf8b21a01f29ef,0.75,medium,堂堂山,yamap_2025-10-23_16_38.gpx,408.85,403,5.85,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous|timezone_sensitive_activity_link,"mountain=堂堂山(#437); candidate=summit-candidate:f3bf8b21a01f29ef; track=""堂堂山""; score=0.75; name_tier=strong; ele_diff=5.85m; loc=strong_overlap; act_conf=high"
438,堂所山,18,summit-candidate:192b785fe79890e5,0.75,medium,堂所山,yamap_2025-10-26_11_45.gpx,592.03,593,0.97,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=堂所山(#438); candidate=summit-candidate:192b785fe79890e5; track=""堂所山""; score=0.75; name_tier=strong; ele_diff=0.97m; loc=strong_overlap; act_conf=high"
439,天満山,17,summit-candidate:69652a1c97f3b2eb,0.4,low,東光森山・別子山,yamap_2025-09-27_06_52.gpx,1369.44,1360,9.44,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate,"mountain=天満山(#439); candidate=summit-candidate:69652a1c97f3b2eb; track=""東光森山・別子山""; score=0.4; name_tier=none; ele_diff=9.44m; loc=strong_overlap; act_conf=high"
440,霧立山,13,summit-candidate:b319c20dc9ecb5f1,0.69,medium,霧立山・地蔵山,yamap_2025-12-06_08_06.gpx,1106.72,1096,10.72,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=霧立山(#440); candidate=summit-candidate:b319c20dc9ecb5f1; track=""霧立山・地蔵山""; score=0.69; name_tier=strong; ele_diff=10.72m; loc=strong_overlap; act_conf=high"
441,地蔵山,18,summit-candidate:9fe4d21715424f17,0.69,medium,霧立山・地蔵山,yamap_2025-12-06_08_06.gpx,1139.84,1126,13.84,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=地蔵山(#441); candidate=summit-candidate:9fe4d21715424f17; track=""霧立山・地蔵山""; score=0.69; name_tier=strong; ele_diff=13.84m; loc=strong_overlap; act_conf=high"
442,天道ヶ頭,14,summit-candidate:8d1f2bd134bed04d,0.75,medium,天道ヶ頭,yamap_2025-12-10_11_40.gpx,507.77,510,2.23,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=天道ヶ頭(#442); candidate=summit-candidate:8d1f2bd134bed04d; track=""天道ヶ頭""; score=0.75; name_tier=strong; ele_diff=2.23m; loc=strong_overlap; act_conf=high"
443,根太山,28,summit-candidate:b1bd2a482a691bd8,0.69,medium,根太山,yamap_2025-12-14_12_03.gpx,285.99,299,13.01,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=根太山(#443); candidate=summit-candidate:b1bd2a482a691bd8; track=""根太山""; score=0.69; name_tier=strong; ele_diff=13.01m; loc=strong_overlap; act_conf=high"
444,紅葉山,36,summit-candidate:6b62cbb916ef874d,0.75,medium,梁瀬山・紅葉山,yamap_2025-12-14_08_56.gpx,371.28,376,4.72,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=紅葉山(#444); candidate=summit-candidate:6b62cbb916ef874d; track=""梁瀬山・紅葉山""; score=0.75; name_tier=strong; ele_diff=4.72m; loc=strong_overlap; act_conf=high"
445,梁瀬山,35,summit-candidate:6b62cbb916ef874d,0.75,medium,梁瀬山・紅葉山,yamap_2025-12-14_08_56.gpx,371.28,372,0.72,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=梁瀬山(#445); candidate=summit-candidate:6b62cbb916ef874d; track=""梁瀬山・紅葉山""; score=0.75; name_tier=strong; ele_diff=0.72m; loc=strong_overlap; act_conf=high"
446,池ノ城山,18,summit-candidate:f028aab45221cee6,0.69,medium,池ノ城山,yamap_2025-12-20_07_28.gpx,599.12,589,10.12,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=池ノ城山(#446); candidate=summit-candidate:f028aab45221cee6; track=""池ノ城山""; score=0.69; name_tier=strong; ele_diff=10.12m; loc=strong_overlap; act_conf=high"
447,峠ヶ森,21,summit-candidate:e7b64a377534c79e,0.69,medium,峠ヶ森,yamap_2026-01-04_11_16.gpx,217.52,202,15.52,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=峠ヶ森(#447); candidate=summit-candidate:e7b64a377534c79e; track=""峠ヶ森""; score=0.69; name_tier=strong; ele_diff=15.52m; loc=strong_overlap; act_conf=high"
448,雨森山,26,summit-candidate:730e21bca5cdf60d,0.69,medium,雨森山,yamap_2026-01-04_08_20.gpx,312.26,302,10.26,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=雨森山(#448); candidate=summit-candidate:730e21bca5cdf60d; track=""雨森山""; score=0.69; name_tier=strong; ele_diff=10.26m; loc=strong_overlap; act_conf=high"
449,御在所山,18,summit-candidate:17c3649ad9b147ce,0.75,medium,御在所山,yamap_2026-01-07_07_05.gpx,665.18,668,2.82,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=御在所山(#449); candidate=summit-candidate:17c3649ad9b147ce; track=""御在所山""; score=0.75; name_tier=strong; ele_diff=2.82m; loc=strong_overlap; act_conf=high"
450,高雄山,37,summit-candidate:a271a6c73ad11b69,0.68,medium,高雄山,yamap_2026-01-07_09_14.gpx,382.21,388,5.79,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=高雄山(#450); candidate=summit-candidate:a271a6c73ad11b69; track=""高雄山""; score=0.68; name_tier=strong; ele_diff=5.79m; loc=mismatch_warning; act_conf=high"
451,陣が森岳,25,summit-candidate:1fd59e0e67624706,0.75,medium,陣が森岳,yamap_2026-01-11_10_38.gpx,620.05,620,0.05,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=陣が森岳(#451); candidate=summit-candidate:1fd59e0e67624706; track=""陣が森岳""; score=0.75; name_tier=strong; ele_diff=0.05m; loc=strong_overlap; act_conf=high"
452,黒岩岳,13,summit-candidate:61304308f9a58d0d,0.75,medium,黒岩岳,yamap_2026-01-11_07_50.gpx,694.36,698,3.64,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=黒岩岳(#452); candidate=summit-candidate:61304308f9a58d0d; track=""黒岩岳""; score=0.75; name_tier=strong; ele_diff=3.64m; loc=strong_overlap; act_conf=high"
453,大判山,15,summit-candidate:fa9a4432fbf76027,0.75,medium,大判山,yamap_2026-01-18_06_03.gpx,791.29,798,6.71,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=大判山(#453); candidate=summit-candidate:fa9a4432fbf76027; track=""大判山""; score=0.75; name_tier=strong; ele_diff=6.71m; loc=strong_overlap; act_conf=high"
454,竜王の峰,12,summit-candidate:51c8bc6a368c422c,0.75,medium,竜王の峰,yamap_2026-01-18_09_11.gpx,542.51,534,8.51,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=竜王の峰(#454); candidate=summit-candidate:51c8bc6a368c422c; track=""竜王の峰""; score=0.75; name_tier=strong; ele_diff=8.51m; loc=strong_overlap; act_conf=high"
455,船ヶ迫岳,22,summit-candidate:4a22801b12460992,0.63,medium,船ヶ迫岳・鎌倉山,yamap_2026-01-25_07_43.gpx,676.61,631,45.61,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=船ヶ迫岳(#455); candidate=summit-candidate:4a22801b12460992; track=""船ヶ迫岳・鎌倉山""; score=0.63; name_tier=strong; ele_diff=45.61m; loc=strong_overlap; act_conf=high"
456,鎌倉山,11,summit-candidate:4a22801b12460992,0.75,medium,船ヶ迫岳・鎌倉山,yamap_2026-01-25_07_43.gpx,676.61,681,4.39,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=鎌倉山(#456); candidate=summit-candidate:4a22801b12460992; track=""船ヶ迫岳・鎌倉山""; score=0.75; name_tier=strong; ele_diff=4.39m; loc=strong_overlap; act_conf=high"
457,槇ノ山,22,summit-candidate:f39b40bd0d9b0192,0.75,medium,槇ノ山,yamap_2026-01-31_07_40.gpx,433.24,439,5.76,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=槇ノ山(#457); candidate=summit-candidate:f39b40bd0d9b0192; track=""槇ノ山""; score=0.75; name_tier=strong; ele_diff=5.76m; loc=strong_overlap; act_conf=high"
458,遠見山,26,summit-candidate:e55456349660bd14,0.75,medium,遠見山,yamap_2026-01-31_10_49.gpx,325.42,322,3.42,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=遠見山(#458); candidate=summit-candidate:e55456349660bd14; track=""遠見山""; score=0.75; name_tier=strong; ele_diff=3.42m; loc=strong_overlap; act_conf=high"
459,高森山,33,summit-candidate:a9b00b48e0c94eab,0.68,medium,高森山,yamap_2026-01-31_13_52.gpx,631.86,634,2.14,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=高森山(#459); candidate=summit-candidate:a9b00b48e0c94eab; track=""高森山""; score=0.68; name_tier=strong; ele_diff=2.14m; loc=mismatch_warning; act_conf=high"
460,牛の峰,18,summit-candidate:bd8fda9e743f2008,0.69,medium,牛の峰・尻高峰,yamap_2026-02-07_07_21.gpx,681.23,660,21.23,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=牛の峰(#460); candidate=summit-candidate:bd8fda9e743f2008; track=""牛の峰・尻高峰""; score=0.69; name_tier=strong; ele_diff=21.23m; loc=strong_overlap; act_conf=high"
461,尻高峰,17,summit-candidate:6adfa15b8dbd8966,0.57,medium,牛の峰・尻高峰,yamap_2026-02-07_07_21.gpx,756.98,566,190.98,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=尻高峰(#461); candidate=summit-candidate:6adfa15b8dbd8966; track=""牛の峰・尻高峰""; score=0.57; name_tier=strong; ele_diff=190.98m; loc=strong_overlap; act_conf=high"
462,鞍掛山,24,summit-candidate:6b19d2116121b615,0.75,medium,鞍掛山,yamap_2026-02-07_11_17.gpx,624.45,629,4.55,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=鞍掛山(#462); candidate=summit-candidate:6b19d2116121b615; track=""鞍掛山""; score=0.75; name_tier=strong; ele_diff=4.55m; loc=strong_overlap; act_conf=high"
463,大畑山,22,summit-candidate:bb84b00f3a929195,0.68,medium,大畑山,yamap_2026-02-14_08_22.gpx,642.60,645,2.4,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=大畑山(#463); candidate=summit-candidate:bb84b00f3a929195; track=""大畑山""; score=0.68; name_tier=strong; ele_diff=2.4m; loc=mismatch_warning; act_conf=high"
464,飯之山,24,summit-candidate:6756239601754708,0.63,medium,権現山,yamap_2026-02-14_13_33.gpx,358.18,320,38.18,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=飯之山(#464); candidate=summit-candidate:6756239601754708; track=""権現山""; score=0.63; name_tier=strong; ele_diff=38.18m; loc=strong_overlap; act_conf=high"
465,権現山,61,summit-candidate:6756239601754708,0.75,medium,権現山,yamap_2026-02-14_13_33.gpx,358.18,364,5.82,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=権現山(#465); candidate=summit-candidate:6756239601754708; track=""権現山""; score=0.75; name_tier=strong; ele_diff=5.82m; loc=strong_overlap; act_conf=high"
466,大森山,21,summit-candidate:b3cf76c035511afe,0.75,medium,大森山,yamap_2026-02-22_06_23.gpx,737.44,729,8.44,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=大森山(#466); candidate=summit-candidate:b3cf76c035511afe; track=""大森山""; score=0.75; name_tier=strong; ele_diff=8.44m; loc=strong_overlap; act_conf=high"
467,高森山,27,summit-candidate:f55ffb534aa2ae4c,0.75,medium,高森山・町木山・寒台山・鎧掛山,yamap_2026-02-22_07_32.gpx,825.98,819,6.98,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=高森山(#467); candidate=summit-candidate:f55ffb534aa2ae4c; track=""高森山・町木山・寒台山・鎧掛山""; score=0.75; name_tier=strong; ele_diff=6.98m; loc=strong_overlap; act_conf=high"
468,町木山,19,summit-candidate:19ab381ef6c337af,0.69,medium,高森山・町木山・寒台山・鎧掛山,yamap_2026-02-22_07_32.gpx,993.13,982,11.13,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=町木山(#468); candidate=summit-candidate:19ab381ef6c337af; track=""高森山・町木山・寒台山・鎧掛山""; score=0.69; name_tier=strong; ele_diff=11.13m; loc=strong_overlap; act_conf=high"
469,寒台山,20,summit-candidate:428f403ddcc5a31a,0.68,medium,高森山・町木山・寒台山・鎧掛山,yamap_2026-02-22_07_32.gpx,904.78,895,9.78,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=寒台山(#469); candidate=summit-candidate:428f403ddcc5a31a; track=""高森山・町木山・寒台山・鎧掛山""; score=0.68; name_tier=strong; ele_diff=9.78m; loc=mismatch_warning; act_conf=high"
470,鎧掛山,18,summit-candidate:5f31b84e049f61fa,0.69,medium,高森山・町木山・寒台山・鎧掛山,yamap_2026-02-22_07_32.gpx,798.33,788,10.33,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=鎧掛山(#470); candidate=summit-candidate:5f31b84e049f61fa; track=""高森山・町木山・寒台山・鎧掛山""; score=0.69; name_tier=strong; ele_diff=10.33m; loc=strong_overlap; act_conf=high"
471,花見山,6,summit-candidate:5f001ac124f82ef6,0.34,low,西港山・大丸山・港山,yamap_2022-10-19_16_00.gpx,41.08,23,18.08,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|timezone_sensitive_activity_link,"mountain=花見山(#471); candidate=summit-candidate:5f001ac124f82ef6; track=""西港山・大丸山・港山""; score=0.34; name_tier=none; ele_diff=18.08m; loc=strong_overlap; act_conf=high"
472,剣ノ山,15,summit-candidate:740ae36ed8c63d60,0.68,medium,剣ノ山・三傍示山・塩塚峰,yamap_2026-03-01_06_45.gpx,1110.44,1105,5.44,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=剣ノ山(#472); candidate=summit-candidate:740ae36ed8c63d60; track=""剣ノ山・三傍示山・塩塚峰""; score=0.68; name_tier=strong; ele_diff=5.44m; loc=mismatch_warning; act_conf=high"
473,三傍示山,20,summit-candidate:78274ad93e160452,0.75,medium,剣ノ山・三傍示山・塩塚峰,yamap_2026-03-01_06_45.gpx,1152.45,1157,4.55,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=三傍示山(#473); candidate=summit-candidate:78274ad93e160452; track=""剣ノ山・三傍示山・塩塚峰""; score=0.75; name_tier=strong; ele_diff=4.55m; loc=strong_overlap; act_conf=high"
474,塩塚峰,17,summit-candidate:737ce2580de91527,0.75,medium,剣ノ山・三傍示山・塩塚峰,yamap_2026-03-01_06_45.gpx,1041.13,1043,1.87,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=塩塚峰(#474); candidate=summit-candidate:737ce2580de91527; track=""剣ノ山・三傍示山・塩塚峰""; score=0.75; name_tier=strong; ele_diff=1.87m; loc=strong_overlap; act_conf=high"
475,登議城山,24,summit-candidate:9fe27d7d4a51aa70,0.75,medium,登議城山,yamap_2026-03-04_06_40.gpx,649.16,655,5.84,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=登議城山(#475); candidate=summit-candidate:9fe27d7d4a51aa70; track=""登議城山""; score=0.75; name_tier=strong; ele_diff=5.84m; loc=strong_overlap; act_conf=high"
476,愛宕山,33,summit-candidate:c6ea08c2953b4cb8,0.69,medium,愛宕山,yamap_2026-03-04_09_46.gpx,369.32,357,12.32,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=愛宕山(#476); candidate=summit-candidate:c6ea08c2953b4cb8; track=""愛宕山""; score=0.69; name_tier=strong; ele_diff=12.32m; loc=strong_overlap; act_conf=high"
477,笠松山東峰,22,summit-candidate:8f25ad4ff380df77,0.69,medium,世田山・笠松山東峰・笠松山,yamap_2026-03-06_09_00.gpx,346.89,327,19.89,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=笠松山東峰(#477); candidate=summit-candidate:8f25ad4ff380df77; track=""世田山・笠松山東峰・笠松山""; score=0.69; name_tier=strong; ele_diff=19.89m; loc=strong_overlap; act_conf=high"
478,尻割山,15,summit-candidate:e8b129f70e703be5,0.63,medium,権現山,yamap_2026-03-07_11_08.gpx,949.92,980,30.08,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=尻割山(#478); candidate=summit-candidate:e8b129f70e703be5; track=""権現山""; score=0.63; name_tier=strong; ele_diff=30.08m; loc=strong_overlap; act_conf=high"
479,四本松,13,summit-candidate:e8b129f70e703be5,0.57,medium,権現山,yamap_2026-03-07_11_08.gpx,949.92,721,228.92,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=四本松(#479); candidate=summit-candidate:e8b129f70e703be5; track=""権現山""; score=0.57; name_tier=strong; ele_diff=228.92m; loc=strong_overlap; act_conf=high"
480,権現山,52,summit-candidate:e8b129f70e703be5,0.75,medium,権現山,yamap_2026-03-07_11_08.gpx,949.92,952,2.08,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=権現山(#480); candidate=summit-candidate:e8b129f70e703be5; track=""権現山""; score=0.75; name_tier=strong; ele_diff=2.08m; loc=strong_overlap; act_conf=high"
481,呉石山,18,summit-candidate:784df3690acb5365,0.75,medium,呉石山,yamap_2026-03-08_07_27.gpx,833.53,826,7.53,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=呉石山(#481); candidate=summit-candidate:784df3690acb5365; track=""呉石山""; score=0.75; name_tier=strong; ele_diff=7.53m; loc=strong_overlap; act_conf=high"
482,峰畑山,13,summit-candidate:eb031d650d8e9a7a,0.68,medium,峰畑山,yamap_2026-03-08_08_05.gpx,753.81,747,6.81,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=峰畑山(#482); candidate=summit-candidate:eb031d650d8e9a7a; track=""峰畑山""; score=0.68; name_tier=strong; ele_diff=6.81m; loc=mismatch_warning; act_conf=high"
483,白木山,25,summit-candidate:ab39145b6a448b8d,0.75,medium,白木山,yamap_2026-03-08_10_45.gpx,617.36,624,6.64,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=白木山(#483); candidate=summit-candidate:ab39145b6a448b8d; track=""白木山""; score=0.75; name_tier=strong; ele_diff=6.64m; loc=strong_overlap; act_conf=high"
484,軽ノ山,18,summit-candidate:084fa7c9e55252dc,0.75,medium,野津子山・軽ノ山,yamap_2026-03-11_10_35.gpx,165.84,171,5.16,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=軽ノ山(#484); candidate=summit-candidate:084fa7c9e55252dc; track=""野津子山・軽ノ山""; score=0.75; name_tier=strong; ele_diff=5.16m; loc=strong_overlap; act_conf=high"
485,野津子山,20,summit-candidate:084fa7c9e55252dc,0.69,medium,野津子山・軽ノ山,yamap_2026-03-11_10_35.gpx,165.84,144,21.84,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=野津子山(#485); candidate=summit-candidate:084fa7c9e55252dc; track=""野津子山・軽ノ山""; score=0.69; name_tier=strong; ele_diff=21.84m; loc=strong_overlap; act_conf=high"
486,長山,21,summit-candidate:c246a8edb72dbebb,0.75,medium,長山,yamap_2026-03-15_06_14.gpx,939.73,939,0.73,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=長山(#486); candidate=summit-candidate:c246a8edb72dbebb; track=""長山""; score=0.75; name_tier=strong; ele_diff=0.73m; loc=strong_overlap; act_conf=high"
487,高研山,13,summit-candidate:314bd84876bc3fc3,0.69,medium,高研山,yamap_2026-03-15_10_21.gpx,1065.78,1055,10.78,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=高研山(#487); candidate=summit-candidate:314bd84876bc3fc3; track=""高研山""; score=0.69; name_tier=strong; ele_diff=10.78m; loc=strong_overlap; act_conf=high"
488,大ノ森,12,summit-candidate:777bcc5c6ed2c27e,0.75,medium,大ノ森,yamap_2026-03-17_06_58.gpx,1317.45,1320,2.55,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=大ノ森(#488); candidate=summit-candidate:777bcc5c6ed2c27e; track=""大ノ森""; score=0.75; name_tier=strong; ele_diff=2.55m; loc=strong_overlap; act_conf=high"
489,雨乞山,29,summit-candidate:f760bededfedfc09,0.75,medium,雨乞山・妙見森,yamap_2026-03-21_07_01.gpx,1215.73,1213,2.73,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=雨乞山(#489); candidate=summit-candidate:f760bededfedfc09; track=""雨乞山・妙見森""; score=0.75; name_tier=strong; ele_diff=2.73m; loc=strong_overlap; act_conf=high"
490,妙見森,18,summit-candidate:118b217506eb653f,0.75,medium,雨乞山・妙見森,yamap_2026-03-21_07_01.gpx,1334.49,1325,9.49,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=妙見森(#490); candidate=summit-candidate:118b217506eb653f; track=""雨乞山・妙見森""; score=0.75; name_tier=strong; ele_diff=9.49m; loc=strong_overlap; act_conf=high"
